source_batch,status,review_id,files,local_files,visible_product,target_sku,candidate_product,confidence,product_url,reason,next_action
"folder09-batch002","review_high_existing_sku","folder09-027","PETE7154.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7154.JPG","OISHI Green Tea Genmai / Brown Rice 500ml","ADG-001642","Green Tea Brown Rice 500ml – OISHI","high","https://asiandeligo.eshoper.pro/products/napoj-herbata-green-tea-brown-rice-500ml-oishi","Brand, flavor family, and 500ml volume match the existing OISHI Green Tea Brown Rice row.","If accepted, import this owner image to ADG-001642."
"folder09-batch002","create_new_confirm","folder09-028","PETE7155.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7155.JPG","Coco Roots Coconut Water with Mango 500ml","","","create_new","","No exact Coco Roots Coconut Water with Mango 500ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-029","PETE7156.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7156.JPG","Kirin Tea Break Milk Tea 345ml","","","create_new","","Catalog has Kirin Gogo No Kocha Straight Tea 500ml, but this owner image is Tea Break Milk Tea 345ml.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-030","PETE7157.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7157.JPG","FOCO Pomegranate Juice 350ml","","","create_new","","No exact FOCO Pomegranate Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","review_high_existing_sku","folder09-031","PETE7158.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7158.JPG","FOCO Lychee Nectar 350ml","ADG-000060","Lychee Drink 350ml Foco","high","https://asiandeligo.eshoper.pro/products/napoj-lychee-350ml-foco","Brand, lychee flavor, and 350ml volume match the existing FOCO lychee drink row; label wording says nectar.","If accepted, import this owner image to ADG-000060."
"folder09-batch002","create_new_confirm","folder09-032","PETE7159.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7159.JPG","Chaokoh Coconut Milk 400ml can","","","create_new","","No exact Chaokoh Coconut Milk 400ml can row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-033","PETE7160.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7160.JPG","FOCO Tamarind Juice 350ml","","","create_new","","No exact FOCO Tamarind Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-034","PETE7161.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7161.JPG","Sagiko Winter Melon Drink can","","","create_new","","No exact Sagiko Winter Melon Drink row found in the catalog export.","Create new SKU after confirming EAN, volume, and price."
"folder09-batch002","create_new_confirm","folder09-035","PETE7162.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7162.JPG","FOCO Guava Drink 350ml","","","create_new","","No exact FOCO Guava Drink 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-036","PETE7163.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7163.JPG","FOCO Mango Juice Drink 350ml","","","create_new","","No exact FOCO Mango Juice Drink 350ml row found in the catalog export. Existing FOCO mango/passion row is a different flavor mix.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-037","PETE7164.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7164.JPG","Sagiko Soursop Drink can","","","create_new","","No exact Sagiko Soursop Drink row found in the catalog export. A similar folder01-batch006 new-product candidate exists, so this should be merged with that backlog item if approved.","Create or merge into the same new SKU candidate after confirming EAN, volume, and price."
"folder09-batch002","create_new_confirm","folder09-038","PETE7165.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7165.JPG","FOCO Sugar Cane Juice 350ml","","","create_new","","No exact FOCO Sugar Cane Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-039","PETE7166.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7166.JPG","FOCO Passion Fruit Juice Drink 350ml","","","create_new","","No exact FOCO Passion Fruit Juice Drink 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","review_high_existing_sku","folder09-040","PETE7167.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7167.JPG","FOCO Coconut Juice 350ml","ADG-000145","Young Coconut Juice 350ml - Foco","high","https://asiandeligo.eshoper.pro/products/sok-z-mlodego-kokosa-350ml-foco","Brand, coconut juice product, and 350ml volume match the existing FOCO young coconut juice row.","If accepted, import this owner image to ADG-000145."
"folder09-batch002","create_new_confirm","folder09-041","PETE7168.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7168.JPG","Sagiko Soybean Drink can","","","create_new","","No exact Sagiko Soybean Drink row found in the catalog export.","Create new SKU after confirming EAN, volume, and price."
"folder09-batch002","review_high_existing_sku","folder09-042","PETE7169.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7169.JPG","FOCO Roasted Coconut Juice 350ml","ADG-000146","Roasted Coconut Juice 350ml - Foco","high","https://asiandeligo.eshoper.pro/products/sok-z-pieczonego-kokosa-350ml-foco","Brand, roasted coconut product, and 350ml volume match the existing FOCO roasted coconut juice row.","If accepted, import this owner image to ADG-000146."
"folder09-batch002","create_new_confirm","folder09-043","PETE7170.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7170.JPG","FOCO Mangosteen Juice Drink 350ml","","","create_new","","No exact FOCO Mangosteen Juice Drink 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-044","PETE7171.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7171.JPG","Parrot Watermelon Juice 350ml","","","create_new","","No exact Parrot Watermelon Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-045","PETE7172.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7172.JPG","Wonderfarm Coconut Water can","","","create_new","","No exact Wonderfarm Coconut Water can row found in the catalog export.","Create new SKU after confirming EAN, volume, and price."
"folder09-batch002","create_new_confirm","folder09-046","PETE7173.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7173.JPG","Parrot Mango Juice 350ml","","","create_new","","No exact Parrot Mango Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder09-batch002","create_new_confirm","folder09-047","PETE7174.JPG","/tmp/asiandeligo-owner-images/folder09-batch002/extracted/PETE7174.JPG","Parrot Coconut Juice 350ml","","","create_new","","No exact Parrot Coconut Juice 350ml row found in the catalog export.","Create new SKU after confirming EAN and price."
