decision,id,slug,name,category,firstSku,sourceLegacyId,sourceResolution,sourceUrl,sourceStatus,currentIngredientsPresent,currentAllergensPresent,currentNutritionPresent,currentStorageZone,rawAllergenWarning,candidateAllergens,rawStorageText,candidateStorageZone,rawIngredients,nutritionServingSize,nutritionCaloriesKcal,nutritionEnergyKj,nutritionFat,nutritionSaturatedFat,nutritionCarbs,nutritionSugar,nutritionFiber,nutritionProtein,nutritionSalt,nutritionRaw,dietTraits,productTraits
review_candidate,1d17d3b0-e34a-41b5-ba6f-4ff2d1a2d092,fasola-edamame-ziarna-soi-w-zalewie-400g-ita-san,"Fasola edamame, ziarna soi w zalewie 400g - ITA-SAN",owoce-marynowane-warzywa,ADG-000793,KIMCHI-3762,historical_product_id_mapping,https://kimchi.pl/product-pol-3762.html,200,yes,no,yes,,,,"Fasolka sojowa edamame w zalewie marki Ita-san - gotowa do spożycia od razu po otwarciu. Ten oryginalny dodatek do dań orientalnych, doskonały do potraw z ryżu, stir-fry oraz sałatek z pewnością wprowadzi powiew świeżości do Twojej kuchni! :)",,"Ziarna soi, woda, sól, przeciwutleniacz: kwas askorbinowy; regulator kwasowości: kwas cytrynowy.",w 100g/100ml,121,502,7,0.1,1.2,1.2,,11,0.73,"(w 100g/100ml)
Wartość energetyczna
502kJ/121kcal
Tłuszcze
7g
Węglowodany
1,2g
*w tym cukry
1,2g
*w tym błonnik
3,8g
Białko
11g
Sól
0,73g
*w tym kwasy tłuszczowe nasycone <0,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,a34fd756-f108-4564-80bd-3bcac658d6ff,pedy-bambusa-nitki-227g-royal-orient,Pędy bambusa nitki 227g - Royal Orient,owoce-marynowane-warzywa,ADG-000998,KIMCHI-4405,historical_product_id_mapping,https://kimchi.pl/product-pol-4405.html,200,yes,no,yes,,,,,,"Pędy bambusa, woda, regulator kwasowości: kwas cytrynowy",w 100g/100ml,8,27,0,,1.6,0,,0,0,"(w 100g/100ml)
Wartość energetyczna
27kJ/8kcal
Tłuszcze
0g
Węglowodany
1,6g
*w tym cukry
0g
Białko
0g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,f4403c8f-faf9-4160-bedb-49275227f93c,shiso-dzuke-umeboshi-sliwki-marynowane-z-shiso-12-soli-100g-king-of-plum,"Shiso-dzuke umeboshi, śliwki marynowane z shiso (12% soli) 100g - King of Plum",owoce-marynowane-warzywa,ADG-001105,KIMCHI-4684,historical_product_id_mapping,https://kimchi.pl/product-pol-4684.html,200,yes,no,yes,AMBIENT,,,"Przechowywać w chłodnym, zaciemnionym miejscu.",AMBIENT,"Śliwki (70%), sól, galaretka jaglana, alkohol, liście shiso, ekstrakt z shiso, wzmacniacze smaku (E621, E631), kwas (E330), barwnik (E163), substancje słodzące (E953, E955), witamina B1.",w 100g/100ml,73,306,0,,18,0.5,,0.7,12,"(w 100g/100ml)
Wartość energetyczna
306kJ/73kcal
Tłuszcze
0g
Węglowodany
18g
*w tym cukry
<0,5g
Białko
0,7g
Sól
12g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,ade5c8b4-ecfd-4795-a2e1-1872e37d4ce3,rzodkiew-oshinko-takuan-marynowana-pocieta-400g-sakura,"Rzodkiew Oshinko (Takuan) marynowana, pocięta 400g - Sakura",owoce-marynowane-warzywa,ADG-001166,KIMCHI-4796,historical_product_id_mapping,https://kimchi.pl/product-pol-4796.html,200,yes,no,yes,,,,,,"Rzodkiew, woda, sól, kwas octowy, kwas cytrynowy, sorbinian potasu, pirosiarczan sodu, substancje słodzące: sacharyny, acesulfam K, aspartam, barwnik: ryboflawina.",w 100g/100ml,13.9,58,0.05,0.01,3.9,0,,0.37,6.25,"(w 100g/100ml)
Wartość energetyczna
58kJ/13,9kcal
Tłuszcze
0,05g
Węglowodany
3,9g
*w tym cukry
0g
Białko
0,37g
Sól
6,25g
*w tym kwasy tłuszczowe nasycone 0,01g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,8c6ed656-4076-405a-8746-48efe41b7fd4,pedy-bambusa-plastry-227g-royal-orient,Pędy bambusa plastry 227g - Royal Orient,owoce-marynowane-warzywa,ADG-001215,KIMCHI-4921,historical_product_id_mapping,https://kimchi.pl/product-pol-4921.html,200,yes,no,yes,,,,,,"Pędy bambusa, woda, regulator kwasowości: kwas cytrynowy",w 100g/100ml,8,27,0,,1.6,0,,0,0,"(w 100g/100ml)
Wartość energetyczna
27kJ/8kcal
Tłuszcze
0g
Węglowodany
1,6g
*w tym cukry
0g
Białko
0g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,ef58d297-33b1-40a0-9df8-f77ebb50e73c,fasola-edamame-ziarna-soi-w-zalewie-400g-house-of-asia,"Fasola edamame, ziarna soi w zalewie 400g - House of Asia",owoce-marynowane-warzywa,ADG-001571,KIMCHI-5472,historical_product_id_mapping,https://kimchi.pl/product-pol-5472.html,200,yes,no,yes,,,,"Fasolka sojowa edamame w zalewie marki House of Asia - gotowa do spożycia od razu po otwarciu. Ten oryginalny dodatek do dań orientalnych, doskonały do potraw z ryżu, stir-fry oraz sałatek z pewnością wprowadzi powiew świeżości do Twojej kuchni! :)",,"Nasiona zielonej soi (Edamame) 50%, woda, sól, regulator kwasowości: kwas cytrynowy, przeciwutleniacz: kwas askorbinowy.",w 100g/100ml,113,475,3.5,0.6,6.9,2.2,,11,0.62,"(w 100g/100ml)
Wartość energetyczna
475kJ/113kcal
Tłuszcze
3,5g
Węglowodany
6,9g
*w tym cukry
2,2g
Białko
11g
Sól
0,62g
*w tym kwasy tłuszczowe nasycone 0,6g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,f893ac83-94ec-450c-bc1a-d13227650c9a,pedy-bambusa-paseczki-225g-house-of-asia,"Pędy bambusa, paseczki 225g House of Asia",owoce-marynowane-warzywa,ADG-000020,KIMCHI-65,historical_product_id_mapping,https://kimchi.pl/product-pol-65.html,200,yes,no,yes,AMBIENT,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,"Pędy bambusa 62,2%, woda",w 100g/100ml,19,78,0.7,0.1,0.8,0.4,,0.8,0,"(w 100g/100ml)
Wartość energetyczna
78kJ/19kcal
Tłuszcze
0,7g
*w tym kwasy tłuszczowe nasycone
0,1g
Węglowodany
0,8g
*w tym cukry
0,4g
*w tym błonnik
3,1g
Białko
0,8g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,deb0400d-0933-4c43-9482-ecdb27e459b0,mlody-imbir-marynowany-rozowy-190g-house-of-asia,Młody imbir marynowany różowy 190g - House of Asia,imbir-marynowany,ADG-000035,KIMCHI-132,historical_product_id_mapping,https://kimchi.pl/product-pol-132.html,200,yes,no,yes,AMBIENT,,,"Przechowywać w suchym, chłodnym miejscu, z dala od bezpośredniego działania promieni słonecznych.",AMBIENT,"Imbir 57,8%, woda, sól, regulatory kwasowości: kwas octowy, kwas cytrynowy; substancja konserwująca: sorbinian potasu; substancje słodzące: aspartam, sacharyny, sukraloza; barwnik: antocyjany",w 100g/100ml,6,23,0.1,0,0.5,0,,0.2,2.4,"(w 100g/100ml)
Wartość energetyczna
23kJ/6kcal
Tłuszcze
0,1g
*w tym kwasy tłuszczowe nasycone
0g
Węglowodany
0,5g
*w tym cukry
0g
Białko
0,2g
Sól
2,4g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html),Bez pszenicy|Bez cukru|Kupująć ten produkt otrzymasz pkt.
review_candidate,f459f271-4cca-4aac-befa-e79d52138595,kielki-fasoli-mung-330g-diamond,Kiełki fasoli mung 330g Diamond,owoce-marynowane-warzywa,ADG-000080,KIMCHI-286,historical_product_id_mapping,https://kimchi.pl/product-pol-286.html,200,yes,no,yes,CHILLED,,,Po otwarciu przechowywać w lodówce i spożyć w ciągu kilku dni.,CHILLED,"Kiełki fasoli mung, woda, sól, kwas: kwasek cytrynowy",w 100g/100ml,8,32,0.5,0.1,0.5,0.5,,0.9,0.67,"(w 100g/100ml)
Wartość energetyczna
32kJ/8kcal
Tłuszcze
<0,5g
Węglowodany
<0,5g
*w tym kwasy tłuszczowe nasycone
<0,1g
*w tym cukry
<0,5g
Białko
0,9g
Sól
0,67g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,7cfb28b3-b908-4bbc-ad27-5483e6cfe27e,zielony-jackfruit-w-slonej-zalewie-540g-twin-elephants-and-earth-brand,Zielony jackfruit w słonej zalewie 540g - Twin Elephants & Earth Brand,owoce-marynowane-warzywa,ADG-000276,KIMCHI-1145,historical_product_id_mapping,https://kimchi.pl/product-pol-1145.html,200,yes,no,yes,CHILLED,,,Po otwarciu przełożyć do zamykanego pojemnika i przechowywać w lodówce. Spożyć w ciągu 3-4 dni.,CHILLED,"Jackfruit 60%, woda, sól, regulator kwasowości: kwasek cytrynowy",w 100g/100ml,20,82,0,,1.4,0,,1.2,0.29,"(w 100g/100ml)
Wartość energetyczna
82kJ/20kcal
Tłuszcze
0g
Węglowodany
1,4g
*w tym cukry
0g
Białko
1,2g
Sól
0,29g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,1d87aa98-41fc-46a2-9c92-fa878fba5547,papier-ryzowy-okragly-22cm-500g-hiep-long,"Papier ryżowy okrągły 22cm, 500g - Hiep Long",papier-ryżowy,ADG-000110,KIMCHI-413,historical_product_id_mapping,https://kimchi.pl/product-pol-413.html,200,yes,no,no,,,,,,"Mąka ryżowa, sól, woda Importer Nazwa firmy ASIA-FOODS Sp. z o.o. Adres Ul. Dzwonkowa 8, 02-290 Warszawa",,,,,,,,,,,,,
review_candidate,f382d156-0bfb-4705-b67e-a5be327c75b5,wakame-suszone-wodorosty-300g-3-x-100g-nobi,"Wakame, suszone wodorosty 300g (3 x 100g) Nobi",wakame-miyeok,ADG-000535,KIMCHI-2645,historical_product_id_mapping,https://kimchi.pl/product-pol-2645.html,200,yes,no,no,,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,100% alg morskich,w 100g/100ml,248,1050,3,,36,,,20,,"(w 100g/100ml)
Wartość energetyczna
1050kJ/248kcal
Tłuszcze
3g
Węglowodany
36g
Białko
20g
Sód
15,3g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Bez konserwantów|Bez|G|M|O|Kupująć ten produkt otrzymasz pkt.
review_candidate,ddb76012-c5ea-4968-a0e9-02fd31742a1f,glony-do-sushi-yaki-nori-gold-50-szt-kc,Glony do sushi Yaki Nori GOLD 50 szt. - KC,arkusze-nori-gim,ADG-000265,KIMCHI-1093,historical_product_id_mapping,https://kimchi.pl/product-pol-1093.html,200,yes,no,yes,,,,,,50 arkuszy prażonych nori klasy Gold - 125g,w 100g/100ml,382,1569,4.46,1.94,40.9,0,,44.5,1.1,"(w 100g/100ml)
Wartość energetyczna
1569kJ/382kcal
Tłuszcze
4,46g
Węglowodany
40,9g
Białko
44,5g
*w tym cukry
0g
Sól
1,1g
*w tym kwasy tłuszczowe nasycone 1,94g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Produkt nie zawiera:antyzbrylaczybarwnikówcholesterolucukrudrożdżyglutenu|G|M|Ojajekkonserwantówlaktozynabiałuoleju palmowegoorzechówpestekpszenicysoitłuszczy trans (utwardzanych)|Cechy dodatkowe:wegańskiewegetariańskie|Kupująć ten produkt otrzymasz pkt.,
review_candidate,b1525c0c-150e-4ec3-8ea7-35d3bd6d19ec,glony-yaki-sushi-nori-gold-50-szt-nobi,"Glony Yaki Sushi Nori Gold, 50 szt. - Nobi",arkusze-nori-gim,ADG-000453,KIMCHI-2326,historical_product_id_mapping,https://kimchi.pl/product-pol-2326.html,200,yes,no,yes,,,,,,50 arkuszy prażonych nori. Złota jakość,w 100g/100ml,325,1360,0,,37.6,0,,41.9,0,"(w 100g/100ml)
Wartość energetyczna
1360kJ/325kcal
Tłuszcze
0g
Węglowodany
37,6g
*w tym cukry
0g
*w tym błonnik
22,2g
Białko
41,9g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,3c560dda-81db-4518-983b-c57dddd07b56,algi-sushi-nori-premium-gold-10-szt-asia-kitchen,Algi Sushi Nori Premium Gold 10 szt - Asia Kitchen,arkusze-nori-gim,ADG-000491,KIMCHI-2505,historical_product_id_mapping,https://kimchi.pl/product-pol-2505.html,200,yes,no,yes,,,,,,,w 100g/100ml,356,1489.5,5.52,2.17,36.9,0,,44.1,,"(w 100g/100ml)
Wartość energetyczna
1489,5kJ/356kcal
Tłuszcze
5,52g
Węglowodany
36,9g
*w tym cukry
0g
Białko
44,1g
Sód
939mg
*w tym kwasy tłuszczowe nasycone 2,17g",Wegetariańska|Wegańska|Bezglutenowa,"Bez pszenicy|Importer|Nazwa firmy ""|N|O|B|I"" -|Rafał|Sikora|Adres ul.|Międzynarodowa 46/34 03-922|Warszawa|Aktualne informacje o towarach zamieszczone na stronie w momencie zakupu, tj. treść opisu, skład oraz wartości odżywcze produktu przekazywane są na adres mailowy|Klienta w formie pliku|P|D|F po złożeniu zamówienia.|Wszelkie materiały (treści, teksty, opisy produktów, grafiki, ikony, bannery, układ elementów itp.) przedstawione w sklepach|Sklep.na|Sushi.pl oraz|Kimchi.pl w obrębie domen: www.sklep.nasushi.pl, www.nasushi.pl oraz www.kimchi.pl są objęte prawami autorskimi|Sushi.pl,|Kimchi.pl lub ich dostawców treści i technologii."
