source_batch,status,review_id,files,local_files,visible_product,target_sku,candidate_product,confidence,product_url,reason,next_action
folder05-batch001,create_new_confirm,folder05-011,"PETE6834.JPG; PETE6835.JPG; PETE6836.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6834.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6835.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6836.JPG",Cock Brand Peeled Split Mung Beans 400g,,,create_new,,"Catalog export has mung bean sprouts/canned edamame, but no dried Cock Brand split mung beans row found.",Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-012,"PETE6837.JPG; PETE6838.JPG; PETE6839.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6837.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6838.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6839.JPG",Cock Brand Green Mung Bean 400g,,,create_new,,No exact dried Cock Brand green mung bean 400g row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-013,"PETE6840.JPG; PETE6841.JPG; PETE6842.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6840.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6841.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6842.JPG",Cock Brand Red Bean 400g,,,create_new,,"No exact dried Cock Brand red bean 400g row found; do not map to red bean candy or canned rows.",Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-014,"PETE6843.JPG; PETE6844.JPG; PETE6845.JPG; PETE6846.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6843.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6844.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6845.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE6846.JPG",Cock Brand Black Bean 400g,,,create_new,,No exact dried Cock Brand black bean 400g row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-015,"PETE7005.JPG; PETE7006.JPG; PETE7007.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7005.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7006.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7007.JPG",Asia Foods / Hiep Long rice paper for fresh spring roll 250g,,,create_new,,"Existing Hiep Long rice paper row is 500g; this 250g Asia Foods/Hiep Long pack is a separate size/importer label.",Create new SKU after confirming diameter/EAN and whether the older label photo should be used.
folder05-batch001,create_new_confirm,folder05-016,"PETE7008.JPG; PETE7009.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7008.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7009.JPG",LaMi Rice Papers 250g,,,create_new,,No exact LaMi rice paper 250g row found.,Create new SKU after confirming diameter/EAN and price.
folder05-batch001,create_new_confirm,folder05-017,"PETE7037.JPG; PETE7039.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7037.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7039.JPG","Asia Foods mixed red, brown and black jasmine rice 1kg",,,create_new,,No exact mixed rice 1kg row found in catalog export.,Create new SKU after confirming Polish product name/EAN and price.
folder05-batch001,create_new_confirm,folder05-018,"PETE7040.JPG; PETE7041.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7040.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7041.JPG",Healthy Grain Black Glutinous Rice 1kg,,,create_new,,"Existing black glutinous rice row is different brand/size; no Healthy Grain 1kg row found.",Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-019,"PETE7042.JPG; PETE7043.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7042.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7043.JPG",Healthy Grain Jasmine Brown Rice 1kg,,,create_new,,No exact Healthy Grain jasmine brown rice 1kg row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-020,"PETE7044.JPG; PETE7045.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7044.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7045.JPG",Healthy Grain Jasmine Brown Rice & Red Cargo Rice 1kg,,,create_new,,No exact Healthy Grain mixed brown/red cargo rice 1kg row found.,Create new SKU after confirming exact label text/EAN and price.
folder05-batch001,create_new_confirm,folder05-021,"PETE7047.JPG; PETE7048.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7047.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7048.JPG",Healthy Grain Red Cargo Rice 1kg,,,create_new,,No exact Healthy Grain red cargo rice 1kg row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-022,"PETE7049.JPG; PETE7050.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7049.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7050.JPG",Hiep Long Nep Cai Hoa Vang sticky rice 1kg,,,create_new,,No exact Hiep Long Nep Cai Hoa Vang sticky rice 1kg row found.,Create new SKU after confirming EAN and Polish name.
folder05-batch001,create_new_confirm,folder05-023,PETE7051.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7051.JPG,Eagle brand Green Bean Vermicelli 250g,,,create_new,,"Existing vermicelli rows are LongKou/Minh Duong/Farmer/etc.; no Eagle brand green bean vermicelli 250g row found.",Create new SKU after confirming EAN and category.
folder05-batch001,create_new_confirm,folder05-024,"PETE7055.JPG; PETE7056.JPG; PETE7057.JPG; PETE7058.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7055.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7056.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7057.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7058.JPG",Royal Dancer Thai White Fragrant Rice Milagrosa 5kg,,,create_new,,"No Royal Dancer 5kg fragrant rice row found; do not map to Smart Chef 5kg or other jasmine rice brands.",Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-025,"PETE7252.JPG; PETE7854.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7252.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7854.JPG",Asia Foods Jasmine Rice Grade A Extra 1kg,,,create_new,,"Catalog has jasmine rice from named brands, but no Asia Foods private-label jasmine rice 1kg row found.",Create new SKU after confirming EAN and price.
folder05-batch001,review_high_existing_sku,folder05-026,"PETE7633.JPG; PETE7634.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7633.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7634.JPG",Hiep Long round rice paper 500g,ADG-000110,"Papier ryżowy okrągły 22cm, 500g - Hiep Long",high,https://asiandeligo.eshoper.pro/products/papier-ryzowy-okragly-22cm-500g-hiep-long,"Brand, round rice-paper format, and 500g size match existing catalog row.",Candidate for existing SKU image import after review approval.
folder05-batch001,create_new_confirm,folder05-027,"PETE7680.JPG; PETE7681.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7680.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7681.JPG",Hiep Long square rice paper 500g,,,create_new,,"Existing Hiep Long row is round 22cm 500g; this square pack is a separate product.",Create new SKU after confirming dimensions/EAN and price.
folder05-batch001,create_new_confirm,folder05-028,PETE7682.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7682.JPG,Bamboo Tree Vietnamese rice paper 22cm 340g,,,create_new,,No exact Bamboo Tree 22cm 340g rice paper row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-029,PETE7683.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7683.JPG,Hiep Long / Asia Foods Papier 100 rice paper 520g,,,create_new,,"No exact Papier 100 520g row found; distinct from Hiep Long round 500g catalog row.",Create new SKU after confirming size/dimensions and EAN.
folder05-batch001,create_new_confirm,folder05-030,"PETE7703.JPG; PETE7704.JPG; PETE7705.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7703.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7704.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7705.JPG",R&B / Asia Foods breadcrumbs (Bułka tarta) 10kg foodservice bag,,,create_new,,"This is breadcrumbs, not rice; no exact 10kg foodservice row found in catalog export.","Create only if this foodservice product should be sold online; otherwise mark skip."
folder05-batch001,create_new_confirm,folder05-031,"PETE7764.JPG; PETE7765.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7764.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7765.JPG",Dragonfly Calrose Rice 50lb / 22.68kg,,,create_new,,"Catalog has Kimpo Calrose sizes, but no Dragonfly 50lb/22.68kg row found.",Create new SKU only if foodservice/bulk rice should be visible online.
folder05-batch001,create_new_confirm,folder05-032,"PETE7766.JPG; PETE7767.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7766.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7767.JPG",Asia Foods Premium Long Grain Rice 2kg,,,create_new,,No exact Asia Foods premium long-grain rice 2kg row found.,Create new SKU after confirming EAN and price.
folder05-batch001,create_new_confirm,folder05-033,PETE7768.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7768.JPG,AAAA Thai Jasmine Rice Thai Hom Mali / Milagrosa 4.5kg,,,create_new,,No exact AAAA/Milagrosa Thai jasmine rice 4.5kg row found.,Create new SKU after confirming brand/importer and EAN.
folder05-batch001,create_new_confirm,folder05-034,PETE7769.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7769.JPG,"Premium Japanese Sushi Rice 40lb bag, exact brand unclear",,,create_new,,Large sushi rice bag is visible but exact brand/importer row is not in catalog export.,"Create only after confirming brand, EAN/importer, and whether bulk bags should be online."
folder05-batch001,create_new_confirm,folder05-035,PETE7770.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7770.JPG,Royal Dancer Thai White Fragrant Rice Milagrosa 18kg bag,,,create_new,,"No Royal Dancer/Milagrosa 18kg row found; distinct from Royal Dancer 5kg row in this same folder.",Create new SKU only if this bulk size should be sold online.
folder05-batch001,create_new_confirm,folder05-036,PETE7771.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7771.JPG,Golden Rice King Cambodia Jasmine Rice Milagrosa 18.14kg,,,create_new,,No exact Golden Rice King Cambodia jasmine rice 18.14kg row found.,Create new SKU only if this bulk size should be sold online.
folder05-batch001,create_new_confirm,folder05-037,"PETE7772.JPG; PETE7773.JPG; PETE7774.JPG; PETE7775.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7772.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7773.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7774.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7775.JPG",Asia Foods Premium Long Grain Rice 25kg,,,create_new,,"Same product family as the 2kg long-grain rice, but this is a separate 25kg bulk size.",Create new SKU only if this bulk size should be sold online.
folder05-batch001,review_possible_existing_sku,folder05-038,"PETE7780.JPG; PETE7781.JPG","/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7780.JPG; /tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7781.JPG",Takumi Premium Sushi Grain Rice 5kg,ADG-001361,Ryż do sushi premium Koshihikari 5kg - Takumi,possible,https://asiandeligo.eshoper.pro/products/ryz-do-sushi-premium-koshihikari-5kg-takumi,"Brand and 5kg sushi-rice family match, but image label does not clearly show Koshihikari; needs owner/user confirmation before mapping.",Confirm whether this exact bag is the existing Takumi Koshihikari 5kg SKU or create a separate Takumi sushi-grain row.
folder05-batch001,review_high_existing_sku,folder05-039,PETE7789.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7789.JPG,Sen Soy Akita Komachi Japanese Premium Sushi Rice 1kg,ADG-000158,Ryż do sushi Premium Akita Komachi 1kg - SEN SOY,high,https://asiandeligo.eshoper.pro/products/ryz-do-sushi-premium-akita-komachi-1kg-sen-soy,Brand/product match existing 1kg catalog row.,Candidate for existing SKU image import after review approval.
folder05-batch001,review_high_existing_sku,folder05-040,PETE7814.JPG,/tmp/asiandeligo-owner-images/folder05-batch001/extracted/PETE7814.JPG,Kimpo Calrose Rice 9.07kg / 20lb,ADG-000059,"Ryż do sushi Kimpo Calrose 9,07 kg",high,https://asiandeligo.eshoper.pro/products/ryz-do-sushi-kimpo-calrose-9-07-kg,Brand/product/9.07kg size match existing catalog row.,Candidate for existing SKU image import after review approval.
