"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder10-batch003","review_high_existing_sku","folder10-085","PETE7755.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7755.JPG","Sempio Ssamjang Seasoned Soybean Paste 170g","ADG-000235","Pasta sojowa Ssamjang, pikantna 170g - Sempio","high","https://asiandeligo.eshoper.pro/products/pasta-sojowa-ssamjang-pikantna-170g-sempio","Exact brand, product and 170g size match existing SKU ADG-000235.","Attach this owner photo to the existing SKU if approved."
"folder10-batch003","create_new_confirm","folder10-086","PETE7779.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7779.JPG","Hon Mirin 18L carton, EAN visible 6936745600394","","","create_new","","No exact Hon Mirin 18L row found. Existing mirin rows are small retail bottles or different brands. Photo is carton/label style, so it may be better as reference than hero image.","Create new SKU after confirming this bulk item is sold online; use photo only if owner accepts carton image."
"folder10-batch003","review_high_existing_sku","folder10-087","PETE7783.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7783.JPG","Sempio 100% Brown Rice Vinegar 500ml","ADG-000907","Ocet z brązowego ryżu 100% 500ml - Sempio","high","https://asiandeligo.eshoper.pro/products/ocet-z-brazowego-ryzu-100-500ml-sempio","Exact brand, product and 500ml size match existing SKU ADG-000907.","Attach this owner photo to the existing SKU if approved."
"folder10-batch003","hold_confirm","folder10-088","PETE7786.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7786.JPG","Sempio Korean Fried Chicken Sweet & Spicy Sauce, exact size not readable","","","hold","","No exact Sempio Korean Fried Chicken Sweet & Spicy Sauce row found, and the front photo does not clearly show net size.","Confirm exact net size/EAN or provide a clearer label photo before creating SKU."
"folder10-batch003","hold_confirm","folder10-089","PETE7787.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7787.JPG","Sempio Korean Fried Chicken Soy & Garlic Sauce, exact size not readable","","","hold","","No exact Sempio Korean Fried Chicken Soy & Garlic Sauce row found, and the front photo does not clearly show net size.","Confirm exact net size/EAN or provide a clearer label photo before creating SKU."
"folder10-batch003","hold_confirm","folder10-090","PETE7790.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7790.JPG","Lobo BioSpice from Samshook Farm, product name not fully readable","","","hold","","The label is partly side-on and the exact product name/size is not readable enough for a safe match. No reliable catalog row could be assigned.","Need clearer front label or owner confirmation before creating or matching SKU."
"folder10-batch003","create_new_confirm","folder10-091","PETE7793.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7793.JPG","Lobo Tom Ka Paste 400g","","","create_new","","No exact Lobo Tom Ka/Tom Kha Paste 400g row found. Existing Lobo Tom Kha row is 50g only.","Create new SKU after confirming EAN and price."
"folder10-batch003","create_new_confirm","folder10-092","PETE7794.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7794.JPG","Cock Brand Pad Thai Paste 227g","","","create_new","","No exact Cock Brand Pad Thai Paste 227g row found. Existing Pad Thai rows are different brands or product forms.","Create new SKU after confirming EAN and price."
"folder10-batch003","review_possible_existing_sku","folder10-093","PETE7808.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7808.JPG","Lobo Red Curry Paste 400g","ADG-000085","Pasta curry czerwona 400g","medium","https://asiandeligo.eshoper.pro/products/pasta-curry-czerwona-400g","Photo appears to be Lobo Red Curry Paste 400g. Catalog has a generic Red Curry Paste 400g row without visible brand; this may be the same item but is not safe enough for high confidence.","Owner should compare the product page before attaching this photo."
"folder10-batch003","create_new_confirm","folder10-094","PETE7851.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7851.JPG","Mee Chun Chu Hou Braising Sauce 350ml / 450g","","","create_new","","No exact Mee Chun Chu Hou Braising Sauce row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch003","create_new_confirm","folder10-095","PETE7997.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE7997.JPG","Mizkan Suehiro Grain Flavoured Spirit Vinegar 20L carton","","","create_new","","No exact Mizkan Suehiro 20L row found. Existing Mizkan rows are small retail bottles. Photo is carton/label style, so it may be better as reference than hero image.","Create new SKU after confirming this bulk item is sold online; use photo only if owner accepts carton image."
"folder10-batch003","create_new_confirm","folder10-096","PETE8864.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8864.JPG","Lee Kum Kee Plum Sauce 397g","","","create_new","","Same product already appeared in folder10-batch002 as PETE7305.JPG, which was also a create-new candidate. No existing catalog SKU was found.","Do not create duplicate SKU; if owner approves the product, use this as an extra gallery image for the same new Lee Kum Kee Plum Sauce 397g SKU."
"folder10-batch003","create_new_confirm","folder10-097","PETE8866.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8866.JPG","Lao Gan Ma Red Oil Fermented Bean Curd / Tofu, exact weight unclear","","","create_new","","No exact Lao Gan Ma fermented bean curd/tofu row found. Existing Lao Gan Ma rows are crispy chili or fermented black soybeans, not this product. Exact weight is not fully clear.","Create new SKU only after owner confirms exact net weight, EAN and price."
"folder10-batch003","hold_confirm","folder10-098","PETE8881.JPG; PETE8882.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8881.JPG; /tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8882.JPG","NampLa Oyster Brand Fish Sauce Original, large jug, exact size not visible","","","hold","","No exact Oyster Brand NampLa fish sauce row found. Existing fish sauce SKUs are different brands/sizes. The exact jug volume is not visible enough.","Confirm exact volume/EAN and whether this bulk jug should be sold online before creating SKU."
"folder10-batch003","hold_confirm","folder10-099","PETE8886.JPG; PETE8887.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8886.JPG; /tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8887.JPG","Swartberg Erdnusspaste / Peanut Paste 5kg tin","","","hold","","No exact Swartberg Peanut Paste 5kg row found. This looks like a foodservice tin, so it may be stock/supplies rather than a retail web item.","Owner should confirm whether to sell online; if yes, create one SKU with both photos as gallery."
"folder10-batch003","create_new_confirm","folder10-100","PETE8888.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8888.JPG","Healthy Boy Brand Oyster Flavour Sauce 6kg","","","create_new","","Same product already appeared in folder10-batch001 as PETE6720.JPG and was marked create-new. No existing catalog SKU was found.","Do not create duplicate SKU; if owner approves the product, use this as an extra gallery image for the same new Healthy Boy Oyster Flavour Sauce 6kg SKU."
"folder10-batch003","create_new_confirm","folder10-101","PETE8889.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8889.JPG","Golden Lion Blended Sesame Oil 5L","","","create_new","","No exact Golden Lion Blended Sesame Oil 5L row found. Existing Golden Lion sesame oil rows are smaller/different products.","Create new SKU after confirming EAN and price."
"folder10-batch003","hold_confirm","folder10-102","PETE8890.JPG; PETE8891.JPG","/tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8890.JPG; /tmp/asiandeligo-owner-images/folder10-batch003/extracted/PETE8891.JPG","Swartberg Peanut Butter / Erdnuss Creme 10kg bucket","","","hold","","No exact Swartberg Peanut Butter 10kg row found. This looks like a foodservice bucket, so it may be stock/supplies rather than a retail web item.","Owner should confirm whether to sell online; if yes, create one SKU with both photos as gallery."
