"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder10-batch001","review_high_existing_sku","folder10-011","PETE7089.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7089.JPG","Flying Goose Sriracha Hot Chilli Sauce with Garlic 730ml / 840g","ADG-000199","Sos chili Sriracha z czosnkiem, ostry (51% chili) 730ml - Flying Goose","high","https://asiandeligo.eshoper.pro/products/sos-chili-sriracha-z-czosnkiem-ostry-51-chili-730ml-flying-goose","Exact brand, garlic variant and 730ml size match existing SKU ADG-000199.","Attach this owner photo to the existing SKU if approved."
"folder10-batch001","review_possible_existing_sku","folder10-012","PETE7096.JPG; PETE7250.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7096.JPG; /tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7250.JPG","Flying Goose Sriracha Super Hot Chilli Sauce 455ml","ADG-000342","Sos chili Sriracha Blackout, ekstremalnie ostry 455ml - Flying Goose","possible","https://asiandeligo.eshoper.pro/products/sos-chili-sriracha-blackout-ekstremalnie-ostry-455ml-flying-goose","Catalog has a Flying Goose extreme-hot 455ml row, but the owner photo says Super Hot Chilli Sauce and does not visibly say Blackout.","Owner to compare the live product page; if not the same variant, create a new SKU."
"folder10-batch001","create_new_confirm","folder10-013","PETE7097.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7097.JPG","Flying Goose Spicy Black Pepper Sauce 455ml","","","create_new","","No Flying Goose black pepper sauce row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-014","PETE7102.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7102.JPG","Vietnamese Tuong Ot / Sos Chilli 250g","","","create_new","","No exact Vietnamese Tuong Ot / Sos Chilli 250g row found in the catalog export. This is a different size from folder10-002.","Create new SKU after confirming brand, EAN and price."
"folder10-batch001","create_new_confirm","folder10-015","PETE7103.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7103.JPG","Kikkoman Teriyaki Sos-Marynata 250ml","","","create_new","","Catalog has teriyaki sauces from other brands and sizes, but no exact Kikkoman 250ml teriyaki marinade row.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-016","PETE7106.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7106.JPG","Kingzest Mustard Extract 150ml","","","create_new","","No Kingzest Mustard Extract row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-017","PETE7110.JPG; PETE7125.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7110.JPG; /tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7125.JPG","Wendjoe Sambal Oelek Chilli Paste 2000g","","","create_new","","Catalog has Wendjoe Sambal Oelek 360g and other Sambal sizes, but not this 2000g foodservice tub.","Create new SKU after confirming EAN and price; do not merge with ADG-000063 360g."
"folder10-batch001","create_new_confirm","folder10-018","PETE7111.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7111.JPG","PCD Pindakaas Peanut Butter 500g","","","create_new","","No PCD peanut butter 500g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-019","PETE7114.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7114.JPG","Tam Duc Mam Tom / Shrimp Paste bottle","","","create_new","","No Tam Duc shrimp paste bottle row found in the catalog export; exact size is not fully readable from the photo.","Create new SKU after confirming exact size, EAN and price."
"folder10-batch001","create_new_confirm","folder10-020","PETE7126.JPG; PETE7127.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7126.JPG; /tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7127.JPG","Por Kwan Mince Crab in Spices 160g","","","create_new","","No Por Kwan Mince Crab in Spices 160g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-021","PETE7128.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7128.JPG","Trung Thanh Sate Tom / Chilli Shrimp Paste 100g","","","create_new","","No Trung Thanh Sate Tom 100g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-022","PETE7133.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7133.JPG","Wan Ja Shan Red Vinegar 595ml","","","create_new","","No Wan Ja Shan Red Vinegar 595ml row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-023","PETE7197.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7197.JPG","Mee Chun Ground Soybean Sauce, spicy, 1750ml / 2250g","","","create_new","","No Mee Chun ground soybean sauce foodservice jar row found in the catalog export.","Create new SKU after confirming exact Polish/English product name, EAN and price."
"folder10-batch001","create_new_confirm","folder10-024","PETE7200.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7200.JPG","Mee Chun Sweet Ground Bean Sauce 1750ml / 2250g","","","create_new","","No Mee Chun sweet ground bean sauce foodservice jar row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-025","PETE7201.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7201.JPG","Lee Kum Kee Panda Brand Oyster Sauce 2.27kg","","","create_new","","Catalog has Lee Kum Kee Panda oyster sauce in smaller sizes, but not this 2.27kg foodservice bottle.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-026","PETE7204.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7204.JPG","Lee Kum Kee Hoisin Sauce 2.27kg","","","create_new","","Catalog has Lee Kum Kee Hoisin Sauce 397g only, not this 2.27kg foodservice jar.","Create new SKU after confirming EAN and price; do not merge with ADG-000082 397g."
"folder10-batch001","create_new_confirm","folder10-027","PETE7206.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7206.JPG","Nature's Best Harvest Sesame Flavoured Seasoning Oil 1.85L","","","create_new","","Catalog has sesame oils from other brands and sizes, but no Nature's Best Harvest 1.85L row.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-028","PETE7209.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7209.JPG","Lee Kum Kee Sesame Flavoured Seasoning Oil 1.89L","","","create_new","","No Lee Kum Kee sesame seasoning oil 1.89L foodservice row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","create_new_confirm","folder10-029","PETE7218.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7218.JPG","Wangzhihe red oil broad bean paste / chili bean sauce 300g","","","create_new","","The photo shows a Wangzhihe jar around 300g; no exact Wangzhihe red-oil bean paste row was found in the catalog export.","Owner to confirm exact translated name and EAN before creating."
"folder10-batch001","review_high_existing_sku","folder10-030","PETE7220.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7220.JPG","Lao Gan Ma Crispy Chilli Oil 210g","ADG-000523","Chrupiące chili w oleju sojowym 210g - Lao Gan Ma","high","https://asiandeligo.eshoper.pro/products/chrupiace-chili-w-oleju-sojowym-210g-lao-gan-ma","Exact brand, product type and 210g size match existing SKU ADG-000523.","Attach this owner photo to the existing SKU if approved."
"folder10-batch001","create_new_confirm","folder10-031","PETE7222.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7222.JPG","Lee Kum Kee Peking Duck Sauce 383g","","","create_new","","No Lee Kum Kee Peking Duck Sauce 383g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch001","review_possible_existing_sku","folder10-032","PETE7225.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7225.JPG","Lao Gan Ma chilli sauce / chili oil jar 280g","ADG-000202","Fermentowana czarna soja w oleju chili 280g - Lao Gan Ma","possible","https://asiandeligo.eshoper.pro/products/fermentowana-czarna-soja-w-oleju-chili-280g-lao-gan-ma","Catalog has Lao Gan Ma fermented black soybeans in chili oil 280g. The owner photo has the same brand and size, but the exact English sticker is partly hidden.","Owner to compare with existing SKU ADG-000202; attach if it is the black-soybean variant, otherwise create new."
"folder10-batch001","create_new_confirm","folder10-033","PETE7248.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7248.JPG","Gold Plum Chinkiang Vinegar 550ml","","","create_new","","Catalog has Chinkiang vinegar 550ml from Heng Shun, but this owner photo is Gold Plum brand.","Create new SKU after confirming EAN and price; do not merge with ADG-000383 unless owner says same supplier/brand is acceptable."
"folder10-batch001","review_high_existing_sku","folder10-034","PETE7254.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7254.JPG","Lee Kum Kee Chilli Garlic Sauce 368g","ADG-000309","Sos chili z czosnkiem, pikantny 368g - Lee Kum Kee","high","https://asiandeligo.eshoper.pro/products/sos-chili-z-czosnkiem-pikantny-368g-lee-kum-kee","Exact brand, product type and 368g size match existing SKU ADG-000309.","Attach this owner photo to the existing SKU if approved."
"folder10-batch001","create_new_confirm","folder10-035","PETE7255.JPG","/tmp/asiandeligo-owner-images/folder10-batch001/extracted/PETE7255.JPG","Lao Gan Ma red oil fermented bean curd 260g","","","create_new","","No Lao Gan Ma fermented bean curd 260g row found in the catalog export. Existing fermented tofu row is Wangzhihe 340g, which is a different brand/size.","Create new SKU after confirming exact name, EAN and price."
