id,name,slug,category,skus,price_amounts,stock_values,dietary_tags,allergens,issues
e372e7da-30a3-4548-ab2f-f9da05ffee53,Mąka ryżowa kleista 400g bezglutenowa - Cock Brand,KIMCHI-427,Mąki / Panierki / Tapioka,KIMCHI-427,8.7|8.7,100,gluten-free,,missing_allergens|missing_storage_zone
d4b1cb16-76ce-454e-83ba-97bb97ec77e5,Mąka ryżowa kleista 400g - Wind Mill,KIMCHI-2594,Mąki / Panierki / Tapioka,KIMCHI-2594,7.5|7.5,100,,,missing_allergens
d00f7cd2-7bb7-45ed-8c26-c0f6d0d3cc31,"Mąka ryżowa kleista, bezglutenowa 400g - Farmer",KIMCHI-3848,Mąki / Panierki / Tapioka,KIMCHI-3848,8.7|8.7,100,gluten-free,,missing_allergens
0c16f6c4-fc3d-47df-bd46-5fffe48e6f3f,"Mąka tempura, miks do smażenia 500g - CJ Beksul",KIMCHI-3188,Mąki / Panierki / Tapioka,KIMCHI-3188,10.9|10.9,100,,cereals,missing_description
e8783e91-cbb5-4323-b97c-84da8761a8c8,"Mango, połówki w syropie lekko słodzonym 425g Diamond",KIMCHI-270,Owoce / Marynowane warzywa,KIMCHI-270,9.5|9.5,100,,,missing_allergens|missing_storage_zone
07904823-7178-459f-bd42-dd99432f1a3c,"Mango, przecier bez cukru 500g Philippine Brand",KIMCHI-761,Owoce / Marynowane warzywa,KIMCHI-761,23.99|23.99,100,,,missing_allergens|missing_storage_zone
59f57595-2d23-4804-a97b-b687428cca6e,Marynata BBQ Bulgogi do wołowiny 280g - CJO Cuisine,KIMCHI-820,"Sosy, marynaty",KIMCHI-820,12.99|12.99,100,,cereals|soybeans,missing_storage_zone
854cfed9-d5c7-44a7-8627-f431f57aecca,Marynata BBQ Bulgogi do wołowiny 500g - CJO Cuisine,KIMCHI-724,"Sosy, marynaty",KIMCHI-724,20.99|20.99,100,,cereals|soybeans,missing_storage_zone
05e3f241-68f4-420a-9d18-46713d5f3f9d,Marynata BBQ Bulgogi do wołowiny 840g - CJO Cuisine,KIMCHI-821,"Sosy, marynaty",KIMCHI-821,29.99|29.99,100,,cereals|soybeans,missing_storage_zone
6b087db2-9faf-4112-b95c-a6a1dbc9c38c,Marynowana rzodkiew oshinko różowa takuan 500g - Tokyo,KIMCHI-4787,Owoce / Marynowane warzywa,KIMCHI-4787,13.5|13.5,100,,,missing_allergens
e2ebc363-6b5b-4eaf-b617-e8b44b9b0b88,Mata bambusowa do sushi 24 x 24cm - House of Asia,KIMCHI-137,Maty do zwijania,KIMCHI-137,9.6|9.6,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
f86c6883-4072-4906-a5a7-12ca7e24bc48,Mata bambusowa do sushi (cienka) 24x24cm,KIMCHI-220,Maty do zwijania,KIMCHI-220,5.99|5.99,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
5c13bd19-a0de-49ec-8ca1-83d440d9bd2b,"Mata bambusowa do sushi, cienka 24 x 24cm Asia Kitchen",KIMCHI-2966,Maty do zwijania,KIMCHI-2966,7.6|7.6,1,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
c4409575-42bd-429f-b782-160e748e4a2b,"Mata bambusowa do sushi, gruba 27 x 27 cm Asia Kitchen",KIMCHI-2968,Maty do zwijania,KIMCHI-2968,11.99|11.99,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
1ccbb565-ef60-424a-a1e4-8edf74691b64,"Mata bambusowa Professional Maki-su do sushi, duża 27x27cm",KIMCHI-974,Maty do zwijania,KIMCHI-974,9.99|9.99,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
496982df-0fc6-47e1-b236-5d77523372dd,"Matcha Iri Genmaicha, zielona herbata z prażonym ryżem i matchą 70g - Maruka",KIMCHI-3794,Herbaty,KIMCHI-3794,25|25,100,,,missing_allergens|missing_nutrition
84a57374-1583-4ba0-ae71-af4a6726aa23,"Matcha iri Sencha, zielona herbata liściasta z matchą 100g - Maruka",KIMCHI-4529,Herbaty,KIMCHI-4529,49.5|49.5,100,,,missing_allergens|missing_nutrition
9e6b7c4e-12be-4ebe-b74d-fb66a909014e,"Matcha Kulinarna Premium, sproszkowana zielona herbata 100g - Maruka",KIMCHI-3693,Herbaty,KIMCHI-3693,84.99|84.99,100,,eggs|milk,missing_nutrition
71071b93-a658-4e4b-a965-bf006e8e1541,"Matcha, sproszkowana zielona herbata 500g - Tian Hu Shan",KIMCHI-2678,Herbaty,KIMCHI-2678,62.9|62.9,100,,eggs|milk,missing_nutrition
23e0f93e-27e1-4331-8857-fd5e81b9f9da,"Matcha, sproszkowana zielona herbata w puszce 30g Hamasa-En",KIMCHI-5475,Herbaty,KIMCHI-5475,45|45,100,,eggs|milk,missing_nutrition|missing_storage_zone
7b815bb4-d6c3-40db-bb53-a1f64b4c6dee,"Matcha, sproszkowana zielona herbata w puszce 80g Tian Hu Shan",KIMCHI-59,Herbaty,KIMCHI-59,17.99|17.99,100,,eggs|milk,missing_nutrition
96fa6853-7b5d-402e-afec-9412e30310fd,"Matcha, sproszkowana zielona herbata w puszce 80g x 2 - Tian Hu Shan",KIMCHI-2723,Herbaty,KIMCHI-2723,33.98|33.98,100,,eggs|milk,missing_nutrition|missing_storage_zone
58149eff-b8aa-4e1e-aeaa-bb2c563df3fd,"Matcha Uji-cha, sproszkowana zielona herbata 50g - Maruka",KIMCHI-3692,Herbaty,KIMCHI-3692,95.9|95.9,100,,,missing_allergens|missing_nutrition
0d532683-6c4d-4752-986c-eade6228578d,Miękkie cukierki Malang Cow o smaku skondensowanego mleka 79g - LOTTE,KIMCHI-1361,Słodycze / Przekąski,KIMCHI-1361,15.99|15.99,100,,soybeans|milk,missing_storage_zone
3587f3b3-4176-4363-b804-5a9cc7cb2bdb,Miękkie cukierki Salted Caramel Pineapple o smaku słonego karmelu i ananasa 69g - Morinaga,KIMCHI-5599,Słodycze / Przekąski,KIMCHI-5599,16.99|16.99,100,,cereals|soybeans|milk,missing_storage_zone
0af391a0-336b-49af-af76-8f4f0d6f7d6d,Miękkie cukierki z czarnego żeń-szenia GeumSan 200g - Hongsamin,KIMCHI-4310,Słodycze / Przekąski,KIMCHI-4310,21.5|21.5,100,,,missing_allergens
1822ef89-da85-4fa5-bc38-5242c10d3a37,Mielonka wieprzowa Luncheon Meat 340g - Chung Jung One,KIMCHI-2625,Dania gotowe,KIMCHI-2625,27.2|27.2,100,,,missing_allergens|missing_country|missing_storage_zone
62e9c9c0-63ba-427f-91b1-b3eb4c6a004a,Mięso z kraba w puszce 170g - Ambition,KIMCHI-1916,Dania gotowe,KIMCHI-1916,13.5|13.5,100,,crustaceans|sulphites,missing_nutrition
8166c9ea-669f-4330-96f6-b00b98c8812b,"Mieszanka przypraw do zupy Pho - anyż, cynamon, kardamon 100g - Hiep Long",KIMCHI-901,Przyprawy,KIMCHI-901,14.5|14.5,100,,,missing_allergens|missing_nutrition|missing_storage_zone
2f06101f-82ad-4be1-abcc-15dce23b919f,"Migdały prażone smak pieczywo czosnkowe, torebka 120g - HBAF",KIMCHI-4605,Słodycze / Przekąski,KIMCHI-4605,18.9|18.9,100,,soybeans|milk|nuts|cereals,missing_english_translation
fb39f387-d882-4053-b546-aea24f87f867,"Mihyang / mirin, koreańskie wino do gotowania 360ml - Ottogi",KIMCHI-3731,"Sosy, marynaty",KIMCHI-3731,16.2|16.2,100,,,missing_allergens
6033214d-7e7c-472e-9e99-c06cf1185b3f,"Mihyang / mirin, koreańskie wino do gotowania 900ml - Ottogi",KIMCHI-2352,"Sosy, marynaty",KIMCHI-2352,31.88|31.88,100,,,missing_allergens
5f44ef6b-8b35-44c2-a813-442792f4cd63,Miks przypraw do kimchi 100g - Lobo,KIMCHI-998,Przyprawy,KIMCHI-998,9.7|9.7,100,,crustaceans|sesame,missing_storage_zone
1670a1a9-9106-4ac1-9abe-78a0f38a99ed,Mild Red Spot Patch plasterki na wypryski absorbujące płyn i ropę 12szt Holika Holika,KIMCHI-5534,Koreańskie kosmetyki,KIMCHI-5534,19.9|19.9,100,,,missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
9d3c6d44-73ca-4a18-b9b8-4987ca27c05b,Mild Yellow Spot Patch plasterki na wypryski absorbujące płyn i ropę 15szt Holika Holika,KIMCHI-5533,Koreańskie kosmetyki,KIMCHI-5533,19.9|19.9,100,,,missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
876d9206-386e-45ff-8b9f-227765784e99,"Milkis, mleczny napój gazowany o smaku bananowym z witaminami 250ml - LOTTE",KIMCHI-4042,Napoje,KIMCHI-4042,6.99|6.99,100,,soybeans|milk,missing_english_translation
3880c2a1-b085-41a7-9e73-5a8f2e6940a9,"Milkis, mleczny napój gazowany o smaku melona z witaminami 250ml - LOTTE",KIMCHI-1364,Napoje,KIMCHI-1364,6.99|6.99,100,,soybeans|milk,missing_english_translation
be483b8b-93ee-4182-ad5e-bb9ca2a7389c,"Milkis, mleczny napój gazowany o smaku truskawkowym z witaminami 250ml - LOTTE",KIMCHI-1365,Napoje,KIMCHI-1365,6.99|6.99,100,,soybeans|milk,missing_english_translation
6bd0076b-3425-48db-8e20-480bb587b75f,"Miotełka Chasen do herbaty Matcha, ⌀4,8cm",KIMCHI-2186,Komplety do sushi i herbaty,KIMCHI-2186,47.9|47.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
073ac5bf-0bb7-4907-a805-bb1ce2ebf756,"Miotełka Chasen do herbaty Matcha, ⌀6cm",KIMCHI-2906,Komplety do sushi i herbaty,KIMCHI-2906,51.9|51.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
b9351b3d-c4eb-4379-87ed-25ae07078f61,Mirin 150ml Miyata,KIMCHI-153,Octy i winne przyprawy,KIMCHI-153,13.5|13.5,100,,,missing_allergens
ea94d663-6329-4166-89b0-a194be47216a,"Mirin, winna przyprawa do gotowania 150ml - Asia Kitchen",KIMCHI-2257,Octy i winne przyprawy,KIMCHI-2257,9.4|9.4,100,,,missing_allergens
33fb7ed0-15e5-4409-a817-2516048c45c5,"Mirin, winna przyprawa do gotowania 500ml - Asia Kitchen",KIMCHI-2256,Octy i winne przyprawy,KIMCHI-2256,17.9|17.9,100,,,missing_allergens
71746081-9421-411e-bc5a-3ba182c0d874,"Miska do zup Uzu niebieska 17 x 8,7 cm - Emro",KIMCHI-4946,Miski,KIMCHI-4946,46|46,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
a81d561d-7c90-4cab-98e3-28a37fc74693,Miska do zup Uzu niebieska 22 x 9 cm - Emro,KIMCHI-5136,Miski,KIMCHI-5136,66|66,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
1698e676-022c-4e51-8360-907004bf54b2,Mleko Kokosowe  12x1L 90% kokosa - Ampawa,KIMCHI-5541,Mleczko kokosowe,KIMCHI-5541,149.9|149.9,100,,,missing_allergens
244364a9-ba6b-4e44-a78b-bad8377846ab,Mleko Kokosowe  1L 90% kokosa - Ampawa,KIMCHI-5540,Mleczko kokosowe,KIMCHI-5540,12.5|12.5,100,,,missing_allergens
bdd049d5-7cc9-4f3f-996c-d2a94b4da491,Mleko Kokosowe 24x250ml 90% kokosa - Ampawa,KIMCHI-5543,Mleczko kokosowe,KIMCHI-5543,99.9|99.9,100,,,missing_allergens
27593191-30de-41ad-9ac3-4294efd13d4c,Mleko Kokosowe 250ml 90% kokosa - Ampawa,KIMCHI-5542,Mleczko kokosowe,KIMCHI-5542,5.6|5.6,100,,,missing_allergens
3a356005-aa51-45e6-910c-68033c0efb3e,Mleko kokosowe (70% wyciągu z kokosa) 1L w kartonie AROY-D,KIMCHI-126,Mleczko kokosowe,KIMCHI-126,19.99|19.99,100,,nuts,missing_country
ecb1ee6a-6192-40ba-aa03-48a8c31be373,Mleko kokosowe (70% wyciągu z kokosa) w kartonie 250ml - AROY-D,KIMCHI-627,Mleczko kokosowe,KIMCHI-627,9.6|9.6,100,,nuts,missing_country
dde98b49-679c-4555-a3c9-76fa8685e152,Mleko kokosowe (70% wyciągu z kokosa) w kartonie 500ml - AROY-D,KIMCHI-682,Mleczko kokosowe,KIMCHI-682,13.99|13.99,100,,,missing_allergens|missing_country
f0dc182f-9bae-4b56-8918-0a972c198515,Mleko kokosowe (86% kokosa) w puszce 400ml - Asia Kitchen,KIMCHI-3114,Mleczko kokosowe,KIMCHI-3114,8.99|8.99,100,gluten-free|vegan|vegetarian,,missing_allergens
adfef52e-fb45-4267-92f5-3fae6e413d3d,Mleko kokosowe light 5-7% tłuszczu 400ml - Asia Kitchen,KIMCHI-4221,Mleczko kokosowe,KIMCHI-4221,6.89|6.89,100,gluten-free|vegan|vegetarian,,missing_allergens
165dee58-d472-4611-bb6e-4ef543c1203f,Mleko kokosowe Lite (55% wyciągu z kokosa) 250ml - Real Thai,KIMCHI-2424,Mleczko kokosowe,KIMCHI-2424,7.6|7.6,100,,,missing_allergens
6dfe98cb-a604-4fe7-88fd-5a5ca2460782,"Mleko kokosowe w proszku, naturalne 1kg - Renuka",KIMCHI-986,Mleczko kokosowe,KIMCHI-986,79.99|79.99,100,,milk,missing_storage_zone
723ceb62-79e9-46c2-9ea9-81176b49a8fb,"Mleko kokosowe w proszku, naturalne 300g - Renuka",KIMCHI-758,Mleczko kokosowe,KIMCHI-758,29.9|29.9,100,,milk,missing_storage_zone
c34944a1-8f7f-4165-8a81-0745a38866ff,Mleko w proszku Nido puszka 400g - Nestle,KIMCHI-5726,Mleczko kokosowe,KIMCHI-5726,35.9|35.9,100,,soybeans|milk,missing_storage_zone
deb0400d-0933-4c43-9482-ecdb27e459b0,Młody imbir marynowany różowy 190g - House of Asia,KIMCHI-132,Imbir marynowany,KIMCHI-132,12.5|12.5,100,,,missing_allergens
723c3ab8-0539-4a56-815c-eb6c3348b313,"Mocchiri Purun! Warabi Mochi Budou, galaretka mochi o smaku winogronowym do wyciskania (7 saszetek) 105g - Imuraya",KIMCHI-5160,Słodycze / Przekąski,KIMCHI-5160,23.42|23.42,100,,,missing_allergens
e9fed4c5-a322-4c6a-88ca-08b7aa4dc279,"Mocchiri Purun! Warabi Mochi Kokuto, galaretka mochi o smaku brązowego cukru do wyciskania (7 saszetek) 105g - Imuraya",KIMCHI-5159,Słodycze / Przekąski,KIMCHI-5159,23.42|23.42,100,,,missing_allergens
177bb002-b355-4ef9-a049-d127ef930d09,"Mochi Ichigo, ryżowe ciasteczka z nadzieniem truskawkowym 200g - Kubota",KIMCHI-5566,Słodycze / Przekąski,KIMCHI-5566,29.99|29.99,100,,eggs|soybeans,missing_storage_zone
b74c66f3-7da7-4e3f-8656-0fcd8e1caf98,Mochi kulki ryżowe Mix smaków 600 g  - Taiwan Dessert,KIMCHI-4656,Słodycze / Przekąski,KIMCHI-4656,40.9|40.9,100,,peanuts|soybeans|sesame|nuts,missing_storage_zone
64d30cbf-d3f6-4b4c-9c74-f9b933919c2a,"Mochi Kyoto Grape, ryżowe ciasteczka winogronowe 130g - Seiki",KIMCHI-5423,Słodycze / Przekąski,KIMCHI-5423,21.9|21.9,100,,soybeans,missing_storage_zone
1bf5f97e-3fa0-461b-af0c-c63504c7368d,"Mochi Lemon, ryżowe ciasteczka cytrynowe 130g - Seiki",KIMCHI-5042,Słodycze / Przekąski,KIMCHI-5042,21.9|21.9,100,,soybeans,missing_storage_zone
b9a37648-09b5-431d-82a8-e3d735d4d4eb,"Mochi Lychee, ryżowe ciasteczka z nadzieniem liczi 200g - Kubota",KIMCHI-5825,Słodycze / Przekąski,KIMCHI-5825,29.99|29.99,100,,soybeans|milk,missing_storage_zone
b7b7d2f7-aa69-447e-a0ba-4cf2f88f2f27,"Mochi Mango, ryżowe ciasteczka o smaku mango 130g - Seiki",KIMCHI-5422,Słodycze / Przekąski,KIMCHI-5422,20.9|20.9,100,,soybeans,missing_storage_zone
8215dea0-4e96-4c0f-a6b0-c4c710cb96b6,"Mochi Mango, ryżowe ciasteczka z nadzieniem mango 200g - Kubota",KIMCHI-5823,Słodycze / Przekąski,KIMCHI-5823,29.99|29.99,100,,soybeans|milk,missing_storage_zone
df636901-2a2f-431a-8df0-490558befb79,"Mochi Melon, oryginalne ryżowe ciasteczka japońskie o smaku melona z Hokkaido 130g - Seiki",KIMCHI-4373,Słodycze / Przekąski,KIMCHI-4373,21.9|21.9,100,,soybeans,missing_storage_zone
cd327656-27fd-4a16-ad80-585d3faacfaf,"Mochi Muscat, ryżowe ciasteczka winogronowe 130g - Seiki",KIMCHI-4812,Słodycze / Przekąski,KIMCHI-4812,20.9|20.9,100,,soybeans,missing_storage_zone
82b40940-1469-48bd-ba26-9677ffd8d283,"Mochi Ramune, ryżowe ciasteczka o smaku oranżady 130g - Seiki",KIMCHI-5424,Słodycze / Przekąski,KIMCHI-5424,22|22,100,,soybeans,missing_storage_zone
cf7db590-213b-4b6b-a555-c60128c0c146,"Mochi, ryżowe ciasteczka, durian 180g - AWON",KIMCHI-5199,Słodycze / Przekąski,KIMCHI-5199,16.9|16.9,100,,,missing_allergens
10797928-8ada-451f-82e7-9b6b3a90b189,"Mochi, ryżowe ciasteczka, mix owocowy 180g - AWON",KIMCHI-653,Słodycze / Przekąski,KIMCHI-653,16.5|16.5,100,,,missing_allergens
97346035-6c6c-42c6-988f-04ceab267c29,"Mochi, ryżowe ciasteczka w 3 smakach 250g - Royal Family",KIMCHI-3811,Słodycze / Przekąski,KIMCHI-3811,22.7|22.7,100,,,missing_allergens|missing_nutrition|missing_storage_zone
f378a494-80e2-4083-a49b-6d3165ead5c9,Mochi ryżowe ciasteczka z bananowym nadzieniem 80g - Royal Family,KIMCHI-4070,Słodycze / Przekąski,KIMCHI-4070,10.7|10.7,100,,soybeans|milk,missing_storage_zone
be5e74a4-173b-48ba-a52c-545b62efc791,"Mochi, ryżowe ciasteczka z kremem czekoladowym 80g - Royal Family",KIMCHI-4046,Słodycze / Przekąski,KIMCHI-4046,10.7|10.7,100,,soybeans|milk,missing_storage_zone
8fe7e71d-1aa2-4d2c-b3b1-6128633b2c0c,"Mochi, ryżowe ciasteczka z kremem mlecznym 120g - Royal Family",KIMCHI-3813,Słodycze / Przekąski,KIMCHI-3813,12.9|12.9,100,,milk,missing_storage_zone
a0422ef0-dc55-4a6a-8d3c-f1f596399d18,Mochi ryżowe ciasteczka z kremem truskawkowym 80g - Royal Family,KIMCHI-4045,Słodycze / Przekąski,KIMCHI-4045,10.7|10.7,100,,soybeans|milk,missing_storage_zone
01ac35dc-aa31-4c59-ac0a-f751df89944e,Mochi ryżowe ciasteczka z mlecznym nadzieniem 80g - Royal Family,KIMCHI-4069,Słodycze / Przekąski,KIMCHI-4069,10.7|10.7,100,,soybeans|milk,missing_storage_zone
7cf4c7a7-8c48-4c13-b869-a3a8a6a9b839,"Mochi, ryżowe ciasteczka z orzeszkami ziemnymi 210g - Yuki & Love",KIMCHI-1044,Słodycze / Przekąski,KIMCHI-1044,12.2|12.2,100,,peanuts|soybeans|nuts,missing_storage_zone
5883b68f-89fd-41c0-8cdf-aa61e1e55e6c,"Mochi, ryżowe ciasteczka z pastą z fasolki azuki 210g -  Yuki & Love",KIMCHI-737,Słodycze / Przekąski,KIMCHI-737,12.2|12.2,100,,soybeans,missing_storage_zone
12c16d29-8d9d-44e7-9e86-bc91390a0278,"Mochi, ryżowe ciasteczka z sezamem 210g - Yuki & Love",KIMCHI-980,Słodycze / Przekąski,KIMCHI-980,12.2|12.2,100,,peanuts|soybeans|sesame,missing_storage_zone
073e9e00-96b5-474a-a5be-55dcc5ab5717,"Mochi Strawberry, ryżowe ciasteczka truskawkowe 130g - Seiki",KIMCHI-4372,Słodycze / Przekąski,KIMCHI-4372,21.9|21.9,100,,soybeans,missing_storage_zone
c334f487-21c0-4118-882b-a9ce21127779,"Mochi Ume Plum, ryżowe ciasteczka o smaku śliwkowym 130g - Seiki",KIMCHI-5826,Słodycze / Przekąski,KIMCHI-5826,26.5|26.5,100,,soybeans,missing_storage_zone
77b04e37-ecc9-4400-b02c-e0e62bdf8468,"Mochi Yuzu, ryżowe ciasteczka z nadzieniem cytrusowym 200g - Kubota",KIMCHI-5824,Słodycze / Przekąski,KIMCHI-5824,29.99|29.99,100,,soybeans|milk,missing_storage_zone
c8b06e0a-b0cf-488a-8b10-e797d1149d03,Moisturizing Petit BB 30ml - nawilżający krem BB - Holika Holika,KIMCHI-5462,Koreańskie kosmetyki,KIMCHI-5462,38.9|38.9,100,,,missing_allergens|missing_nutrition|missing_storage_zone
77cea6d8-ce36-4332-86f3-e081c532c794,Mori-nu Silken Tofu do deserów puddingów kremowe 315g - Morinaga,KIMCHI-5577,Tofu,KIMCHI-5577,16.99|16.99,100,,soybeans,missing_country
bedb9604-8936-4b6e-bb1e-9a3146241dbf,"Mori-nu Silken Tofu Extra Firm, tofu jedwabiste (ekstra zwarte) 308g - Morinaga",KIMCHI-4973,Tofu,KIMCHI-4973,19.9|19.9,100,,soybeans,missing_country
56410050-db21-4726-b623-97d8eec1ab94,"Mori-nu Silken Tofu Firm, tofu jedwabiste (zwarte) 307g - Morinaga",KIMCHI-4920,Tofu,KIMCHI-4920,16.7|16.7,100,,soybeans,missing_country
46ff8ddb-3cdf-4922-a28a-57e6bf022b06,"Mori-nu Silken Tofu Soft, tofu jedwabiste (bardzo miękkie) 305g - Morinaga",KIMCHI-5067,Tofu,KIMCHI-5067,16.7|16.7,100,vegetarian,soybeans,missing_country
68dfa501-74cb-454b-918c-2c71f4acc13b,Moździerz granitowy - śr. 14cm,KIMCHI-240,Moździerze,KIMCHI-240,74.9|74.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
0784006d-ac65-402d-bb8f-b952e6073fa2,"Moździerz granitowy - śr. 15,5cm",KIMCHI-241,Moździerze,KIMCHI-241,92|92,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
62aa5b36-9d31-4a7d-a941-f065f470dfd0,Moździerz granitowy - śr. 18cm,KIMCHI-229,Moździerze,KIMCHI-229,113|113,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
11f48fea-6afb-4df8-81b1-26c6978d797d,Moździerz granitowy - śr. 18cm - Jade Temple,KIMCHI-5268,Moździerze,KIMCHI-5268,113|113,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price
045634ce-8ff4-412e-ad0a-351d9b699a25,"My Gummy Grape, żelki o smaku winogronowym (60% soku owocowego) 66g - Orion",KIMCHI-3852,Słodycze / Przekąski,KIMCHI-3852,9.8|9.8,100,,,missing_allergens
97d37499-de29-42d6-9899-abcb677789fb,"My Gummy Lychee, żelki o smaku liczi 67g - Orion",KIMCHI-5792,Słodycze / Przekąski,KIMCHI-5792,11.9|11.9,100,,,missing_allergens
40f19572-3832-49d0-89d8-8f1ee4dff4a1,"My Gummy Plum, żelki o smaku śliwkowym 67g - Orion",KIMCHI-4197,Słodycze / Przekąski,KIMCHI-4197,11.9|11.9,100,,,missing_allergens
9f5f179a-4272-4b51-8ccb-cba6d340a7f5,Nachos paprykowe z chili tortilla Tres Amigos 500g - Fanex,KIMCHI-4362,Słodycze / Przekąski,KIMCHI-4362,18.9|18.9,100,,,missing_allergens
12fffdba-b0fd-4bd2-a7c6-d238d341be93,Nachos solone tortilla Tres Amigos 500g - Fanex,KIMCHI-4360,Słodycze / Przekąski,KIMCHI-4360,18.9|18.9,100,,,missing_allergens
a7334e6c-7afd-4169-a5a7-7093ccd55d85,"Napa kimchi, koreańska kiszona kapustka 80g - Jongga",KIMCHI-2919,Owoce / Marynowane warzywa,KIMCHI-2919,8.99|8.99,100,,,missing_allergens|missing_storage_zone
eb1c8ce8-c3df-432e-9863-20d2b9f94d88,Napój brzoskwiniowy Peach Juice 340ml - Haitai,KIMCHI-4474,Napoje,KIMCHI-4474,9.99|9.99,100,,,missing_allergens
f7b85cd1-fb43-4a48-b996-ebaababf3d9d,Napój Dekavita C z witaminami 210ml - Suntory,KIMCHI-5033,Napoje,KIMCHI-5033,11.94|11.94,100,,,missing_allergens|missing_nutrition|missing_storage_zone|missing_english_translation
a2bc58ca-b606-4d10-a58f-7c80e88b36f2,Napój gazowany winogronowy aluminiowa butelka 300ml - Fanta,KIMCHI-4616,Napoje,KIMCHI-4616,11.94|11.94,100,,,missing_allergens
857328f7-b4b4-43ce-8093-d276a9d47789,Napój gruszkowy Crushed Pear 238ml - Haitai,KIMCHI-1006,Napoje,KIMCHI-1006,8.53|8.53,100,,,missing_allergens
b525066f-bba3-416a-8cb2-a9a80c2dd63b,Napój herbata Black Tea Lemon Ice Tea 500ml – OISHI,KIMCHI-5253,Napoje,KIMCHI-5253,9.2|9.2,100,,,missing_allergens
25b90939-ecb5-4c7b-aee6-29a10aa78455,Napój herbata Green Tea Brown Rice 500ml – OISHI,KIMCHI-5550,Napoje,KIMCHI-5550,9.6|9.6,100,,,missing_allergens
da4529a4-e74e-44e4-a75e-4756f4bc1d86,Napój herbata Green Tea Honey Lemon 500ml – OISHI,KIMCHI-4449,Napoje,KIMCHI-4449,9.9|9.9,100,,,missing_allergens
59947f2e-e13d-45f2-bcd2-2d102c923b68,Napój herbata Green Tea Original 500ml – OISHI,KIMCHI-4657,Napoje,KIMCHI-4657,9.7|9.7,100,,,missing_allergens
616acba6-fc39-4a9d-be19-9a2dfbae04c6,Napój Lychee 350ml Foco,KIMCHI-204,Napoje,KIMCHI-204,8.5|8.5,100,,,missing_allergens
7651c40f-090a-4bc6-b234-d0517d0bdb38,"Napój, mleko owsiane Chai z herbatą wegańskie bez glutenu Oat Chai Drink 6 x 1l Natrue Barista",KIMCHI-5770,Napoje,KIMCHI-5770,85|85,100,gluten-free|vegan|vegetarian,,missing_allergens
7b727789-a507-4a04-9f5d-7df457924bd0,"Napój, mleko owsiane o smaku kokosowym wegańskie bez glutenu Oat Coconut Drink 1l Natrue Barista",KIMCHI-5397,Napoje,KIMCHI-5397,14|14,100,gluten-free|vegan|vegetarian,,missing_allergens
17a92681-425b-4608-bc6a-165c1979346c,"Napój, mleko owsiane wegańskie bez glutenu Oat Chai Latte Drink 1l Natrue Barista",KIMCHI-5769,Napoje,KIMCHI-5769,15.9|15.9,100,gluten-free|vegan|vegetarian,,missing_allergens
4c24e8e3-4e0f-4c0b-93a7-ee6ae140cfe3,"Napój, mleko owsiane wegańskie bez glutenu Oat Drink 1l Natrue Barista",KIMCHI-5235,Napoje,KIMCHI-5235,12|12,100,gluten-free|vegan|vegetarian,,missing_allergens
711dc56c-9042-4668-82f5-2aae8899cd3d,"Napój, mleko owsiane wegańskie bez glutenu Oat Matcha Drink 1l Natrue Barista",KIMCHI-5238,Napoje,KIMCHI-5238,14.99|14.99,100,gluten-free|vegan|vegetarian,,missing_allergens
e7324e59-4e02-4f0c-bf7b-df3a5ee1bad0,"Napój, mleko owsiane wegańskie bez glutenu Oat Matcha Drink 6 x 1l Natrue Barista",KIMCHI-5239,Napoje,KIMCHI-5239,79.9|79.9,100,gluten-free|vegan|vegetarian,,missing_allergens
dffd9ac9-0499-4811-b9d0-da82426ac1a3,"Napój, mleko owsiane wegańskie bez glutenu Oat Pistachio Flavoured Drink 1l Natrue Barista",KIMCHI-5771,Napoje,KIMCHI-5771,15.9|15.9,100,gluten-free|vegan|vegetarian,,missing_allergens
