"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder12-batch002","hold_confirm","folder12-025","PETE7261.JPG; PETE7262.JPG; PETE7263.JPG; PETE7264.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7261.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7262.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7263.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7264.JPG","Hiep Long whole dried chili pepper 500g","","","hold","","No exact Hiep Long 500g row found, and the visible label shows best-before 30/06/2020.","Confirm current stock and provide/approve a current-date image before creating SKU."
"folder12-batch002","create_new_confirm","folder12-026","PETE7271.JPG; PETE7272.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7271.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7272.JPG","Asia Foods Kmin Rzymski / cumin seeds 0.5kg","","","create_new","","No exact Asia Foods cumin seeds 0.5kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder12-batch002","create_new_confirm","folder12-027","PETE7273.JPG; PETE7274.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7273.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7274.JPG","Asia Foods Kmin Rzymski Mielony / ground cumin 0.2kg","","","create_new","","No exact Asia Foods ground cumin 0.2kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder12-batch002","create_new_confirm","folder12-028","PETE7281.JPG; PETE7282.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7281.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7282.JPG","TRS Fennel Seeds","","","create_new","","No exact TRS Fennel Seeds row found in the catalog export; package size should be confirmed from owner stock.","Create new SKU after confirming exact weight, EAN and price."
"folder12-batch002","create_new_confirm","folder12-029","PETE7602.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7602.JPG","Hiep Long Ớt Xay Mịn / ground chili powder 500g","","","create_new","","No exact Hiep Long ground chili powder 500g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder12-batch002","create_new_confirm","folder12-030","PETE7603.JPG; PETE7604.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7603.JPG; /tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7604.JPG","Natural Kitchen Poudre de Saté / Bột Satế 500g","","","create_new","","No exact Natural Kitchen saté powder 500g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder12-batch002","hold_confirm","folder12-031","PETE7605.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7605.JPG","Hiep Long Pieprz Czarny Mielony / ground black pepper 200g","","","hold","","No exact Hiep Long ground black pepper 200g row found; image appears to be old stock with a visible historical date on the label.","Confirm current stock and use/retake a current-date image before creating SKU."
"folder12-batch002","create_new_confirm","folder12-032","PETE7606.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7606.JPG","Hiep Long Ớt Xay Thô / coarse ground chili 500g","","","create_new","","No exact Hiep Long coarse ground chili 500g row found in the catalog export.","Create new SKU after confirming EAN and price; retake if owner sees an old date on the package."
"folder12-batch002","hold_confirm","folder12-033","PETE7607.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7607.JPG","Hiep Long dried cardamom / Kardamon suszony 500g","","","hold","","No exact Hiep Long dried cardamom 500g row found; visible label indicates old stock/date risk.","Confirm current stock and use/retake a current-date image before creating SKU."
"folder12-batch002","hold_confirm","folder12-034","PETE7608.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7608.JPG","Hiep Long Przyprawa ""HUNG LIU"" seasoning 200g","","","hold","","No exact Hiep Long HUNG LIU seasoning 200g row found; visible label shows an old best-before date.","Confirm current stock and use/retake a current-date image before creating SKU."
"folder12-batch002","hold_confirm","folder12-035","PETE7609.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7609.JPG","Hiep Long Kwiat Anyżu Suszony / dried star anise 500g","","","hold","","No exact Hiep Long dried star anise 500g row found; visible label shows an old best-before date.","Confirm current stock and use/retake a current-date image before creating SKU."
"folder12-batch002","hold_confirm","folder12-036","PETE7610.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7610.JPG","Hiep Long Przyprawa do zupy ""Vi Phở"" 100g","","","hold","","Product may be related to pho seasoning, but the label/ingredients do not safely match existing SKU ADG-000219 and the image shows best-before 16/08/2019.","Confirm current product and retake/use a current-date image before matching or creating SKU."
"folder12-batch002","create_new_confirm","folder12-037","PETE7611.JPG","/tmp/asiandeligo-owner-images/folder12-batch002/extracted/PETE7611.JPG","Knorr Hạt Nêm Thịt Thăn, Xương Ống & Tủy seasoning","","","create_new","","No exact Knorr Vietnamese pork/bone marrow seasoning row found in the catalog export. Existing Knorr row is corn starch, not this product.","Create new SKU after confirming exact weight, EAN and price."
