"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder13-batch003","hold_confirm","folder13-063","PETE7691.JPG; PETE7692.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7691.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7692.JPG","Asia Foods Bamboo Shoots, whole halves, large 2950g can","","","hold","","Catalog has smaller bamboo shoot cans from other brands, but no exact Asia Foods 2950g whole-halves can row was found.","Owner should confirm this is intended for online sale, not kitchen/internal stock, before creating SKU."
"folder13-batch003","create_new_confirm","folder13-064","PETE7656.JPG; PETE7657.JPG; PETE7676.JPG; PETE7677.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7656.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7657.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7676.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7677.JPG","Green Pagoda Grzyby Mun Nitki / shredded black fungus, large bag","","","create_new","","Catalog has Green Pagoda mun nitki 50g and a generic 1kg mun row, but no exact Green Pagoda large-bag mun nitki match was found.","Create new SKU after owner confirms exact net weight, EAN and price; compare against ADG-000350 and ADG-000371 only as duplicate guards."
"folder13-batch003","create_new_confirm","folder13-065","PETE7659.JPG; PETE7678.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7659.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7678.JPG","Best Choice Choi's Yaki Sushi Nori Gold / roasted seaweed laver","","","create_new","","No exact Best Choice Choi's Yaki Sushi Nori Gold row found in the catalog export.","Create new SKU after owner confirms sheet count/net weight, EAN and price."
"folder13-batch003","hold_confirm","folder13-066","PETE7667.JPG; PETE7668.JPG; PETE7669.JPG; PETE7670.JPG; PETE7671.JPG; PETE7672.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7667.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7668.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7669.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7670.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7671.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7672.JPG","Ginger Natural / white pickled ginger bag, brand/weight unclear","","","hold","","Product is readable as white pickled ginger, but exact brand and net weight are not clear enough; one source image includes a hand in frame.","Owner should confirm brand, net weight, EAN and price. Use a clean image/crop and compare against existing white ginger rows before creating SKU."
"folder13-batch003","hold_confirm","folder13-067","PETE7684.JPG; PETE7686.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7684.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7686.JPG","Pink pickled ginger / sushi gari bag, exact brand unclear","","","hold","","Product type is visible, but exact brand and net weight are not clear enough; PETE7684 includes a hand in frame.","Owner should confirm brand, net weight, EAN and price. Use a clean image/crop and compare against existing pink ginger rows before creating SKU."
"folder13-batch003","create_new_confirm","folder13-068","PETE7720.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7720.JPG","Kier Ananas / pineapple slices in syrup can","","","create_new","","No exact Kier pineapple slices row found in the catalog export.","Create new SKU after owner confirms EAN, net weight and price."
"folder13-batch003","create_new_confirm","folder13-069","PETE7723.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7723.JPG","Kesar Mango Pulp can","","","create_new","","Catalog has QF Alphonso mango pulp rows, but no exact visible Kesar mango pulp can match was found.","Create new SKU after owner confirms brand, EAN, net weight and price."
"folder13-batch003","create_new_confirm","folder13-070","PETE7736.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7736.JPG","Golden Flower Brand Straw Mushrooms, whole can","","","create_new","","Catalog has Diamond straw mushrooms 425g, but this visible product is Golden Flower Brand and should not be auto-merged.","Create new SKU after owner confirms EAN, net weight and price."
"folder13-batch003","create_new_confirm","folder13-071","PETE7741.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7741.JPG","Chaokoh Coconut Cream Classic Gold carton","","","create_new","","No exact Chaokoh Coconut Cream Classic Gold carton row found in the catalog export.","Create new SKU after owner confirms EAN, net volume and price."
"folder13-batch003","review_possible_existing_sku","folder13-072","PETE7743.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7743.JPG","Aroy-D Coconut Milk 1L carton","ADG-000033","Mleko kokosowe (70% wyciagu z kokosa) 1L w kartonie AROY-D","possible","https://asiandeligo.eshoper.pro/products/mleko-kokosowe-70-wyciagu-z-kokosa-1l-w-kartonie-aroy-d-adg000033","Visible brand/package appears to match existing ADG-000033, but the catalog also contains duplicate ADG-001446 with the same product name.","If approved, attach to the canonical Aroy-D 1L carton SKU and do not create a duplicate; admin should resolve the ADG-000033 vs ADG-001446 duplicate."
"folder13-batch003","hold_confirm","folder13-073","PETE7747.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7747.JPG","Asia Foods Orzechy Nerkowca Surowe Obluskane / raw peeled cashew nuts 1kg","","","hold","","No exact Asia Foods raw cashew 1kg row found and visible best-before date appears to be 08/2018.","Do not import as a live stock photo. Confirm current stock and retake a current-date photo before creating SKU."
"folder13-batch003","create_new_confirm","folder13-074","PETE7749.JPG; PETE7750.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7749.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7750.JPG","PanAsia Danmuji / eingelegte Rettich Oshinko for sushi","","","create_new","","Existing takuan/oshinko rows are different brands or package sizes; no exact PanAsia Danmuji row found.","Create new SKU after owner confirms EAN, net weight and price; compare against ADG-000023, ADG-000546, ADG-001166 and ADG-001306 only as duplicate guards."
"folder13-batch003","hold_confirm","folder13-075","PETE7802.JPG; PETE7803.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7802.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7803.JPG","Asia Foods Suszone Wakame / dried wakame 500g","","","hold","","No exact Asia Foods 500g wakame row found and visible date appears to be 16.03.2019.","Do not import as a live stock photo. Confirm current stock and retake a current-date photo before creating SKU."
"folder13-batch003","create_new_confirm","folder13-076","PETE7858.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7858.JPG","Mori-Nu Silken Tofu Firm 349g","","","create_new","","Same visible product was already queued as folder13-038; existing Mori-Nu Firm catalog row is 307g (ADG-001214), not this 349g package.","If owner approves, merge this photo with folder13-038 and create only one new SKU; do not create duplicate products."
"folder13-batch003","create_new_confirm","folder13-077","PETE7867.JPG; PETE7868.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7867.JPG; /tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7868.JPG","PanAsia Danmuji / pickled radish sticks for sushi","","","create_new","","No exact PanAsia Danmuji sushi-stick row found; related takuan/oshinko rows are different brands or package formats.","Create new SKU after owner confirms EAN, net weight and price; compare against folder13-074 and existing takuan rows before creating."
"folder13-batch003","create_new_confirm","folder13-078","PETE7881.JPG","/tmp/asiandeligo-owner-images/folder13-batch003/extracted/PETE7881.JPG","Asia Foods Ananas Krojony / diced pineapple can","","","create_new","","No exact Asia Foods diced pineapple can row found in the catalog export.","Create new SKU after owner confirms EAN, net weight and price."
