source_batch,status,review_id,files,local_files,visible_product,target_sku,candidate_product,confidence,product_url,reason,next_action
"folder04-batch001","review_possible_existing_sku","folder04-023","PETE7070.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7070.JPG","Kikkoman naturally brewed soy sauce 1L","ADG-000275","Sos sojowy klasyczny Koikuchi naturalnie warzony 1l Kikkoman","medium","https://asiandeligo.eshoper.pro/products/sos-sojowy-klasyczny-koikuchi-naturalnie-warzony-1l-kikkoman","Brand/product/1L match, but catalog has more than one very similar Kikkoman 1L row.","Owner/user should confirm which Kikkoman 1L SKU should receive this image."
"folder04-batch001","hold_confirm","folder04-024","PETE7071.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7071.JPG","Squid Brand fish sauce bottle, volume not confirmed","","","hold","","Looks like Squid fish sauce, but volume/front row needs confirmation before mapping to 300ml/700ml/725ml SKU.","Hold unless owner confirms exact volume."
"folder04-batch001","hold_confirm","folder04-025","PETE7073.JPG; PETE7076.JPG; PETE7117.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7073.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7076.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7117.JPG","Mushroom soy sauce bottles, exact variant/volume unclear","","","hold","","Several similar dark/mushroom soy bottles; unsafe to group without exact label confirmation.","Owner should confirm whether these are same SKU or separate variants."
"folder04-batch001","create_new_confirm","folder04-026","PETE7084.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7084.JPG","Cock Brand Sweet Chilli Sauce for Chicken 350g","","","create_new","","Existing Cock Brand catalog row is 650ml, while visible bottle is 350g/12.34oz.","Create as separate size if owner sells it."
"folder04-batch001","create_new_confirm","folder04-027","PETE7085.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7085.JPG","Healthy Boy sweet chilli sauce bottle","","","create_new","","No exact Healthy Boy sweet chilli sauce row found in current catalog.","Create after confirming exact volume/EAN."
"folder04-batch001","create_new_confirm","folder04-028","PETE7088.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7088.JPG","Healthy Boy Sweet Soy Sauce 300ml","","","create_new","","Catalog has Healthy Boy Sweet Soy Sauce 700ml only; visible bottle is 300ml/350g.","Create as separate size after owner confirmation."
"folder04-batch001","create_new_confirm","folder04-029","PETE7092.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7092.JPG","Healthy Boy Thin Soy Sauce bottle","","","create_new","","No exact Healthy Boy thin soy bottle row found in catalog.","Create after confirming volume/EAN."
"folder04-batch001","review_high_existing_sku","folder04-030","PETE7116.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7116.JPG","Squid Brand Fish Sauce 300ml","ADG-000044","Sos rybny 300ml Squid","high","https://asiandeligo.eshoper.pro/products/sos-rybny-300ml-squid","Brand, product and 300ml volume match existing catalog row.","Candidate for existing SKU image import after review approval."
"folder04-batch001","review_high_existing_sku","folder04-031","PETE7118.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7118.JPG","Kikkoman naturally brewed soy sauce 150ml","ADG-000272","Sos sojowy Koikuchi z dyspenserem 150ml - Kikkoman","high","https://asiandeligo.eshoper.pro/products/sos-sojowy-koikuchi-z-dyspenserem-150ml-kikkoman","Brand/product/150ml match existing catalog row.","Candidate for existing SKU image import after review approval."
"folder04-batch001","create_new_confirm","folder04-032","PETE7210.JPG; PETE7213.JPG; PETE7214.JPG; PETE7695.JPG; PETE7815.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7210.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7213.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7214.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7695.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7815.JPG","Healthy Boy foodservice soy sauce cans, multiple variants","","","create_new","","Large foodservice packs are not safe matches for existing retail bottle rows; variants may differ by label color/type.","Owner must confirm exact variant per can before creation; may need split into multiple SKUs."
"folder04-batch001","hold_confirm","folder04-033","PETE7216.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7216.JPG","Chinese can/jar product, exact label unclear","","","hold","","Product identity is not clear from visible side label.","Hold for owner confirmation."
"folder04-batch001","hold_confirm","folder04-034","PETE7229.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7229.JPG","Small jar paste/sauce, exact product unclear","","","hold","","Label is not readable enough for safe product creation.","Hold for owner confirmation."
"folder04-batch001","create_new_confirm","folder04-035","PETE7665.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7665.JPG","Thai Dancer fish sauce bottle","","","create_new","","No exact Thai Dancer fish sauce row found in current catalog.","Create after confirming volume/EAN."
"folder04-batch001","review_possible_existing_sku","folder04-036","PETE7688.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7688.JPG","Kikkoman soy sauce/tamari bottle, back label visible","","","medium","","Kikkoman bottle is visible but front product/volume are not shown; catalog has multiple Kikkoman soy/tamari rows.","Need front label or owner confirmation before mapping."
"folder04-batch001","review_high_existing_sku","folder04-037","PETE7748.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7748.JPG","Healthy Boy Sweet Soya Sauce 700ml","ADG-000064","Sos sojowy słodki Healthy Boy 700ml","high","https://asiandeligo.eshoper.pro/products/sos-sojowy-slodki-healthy-boy-700ml","Brand, product and 700ml volume match existing catalog row.","Candidate for existing SKU image import after review approval."
"folder04-batch001","create_new_confirm","folder04-038","PETE7776.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7776.JPG","Sempio Jin S Soy Sauce 930ml/large pack","","","create_new","","Catalog has Sempio Jin S 500ml and 860ml, while visible bottle/pack is not the same size.","Create separate size after confirming exact volume/EAN."
"folder04-batch001","create_new_confirm","folder04-039","PETE7782.JPG; PETE7813.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7782.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7813.JPG","Wang foodservice soy/bean sauce box, exact type unclear","","","create_new","","No exact row found; box label needs confirmation for exact product name.","Create only after owner confirms type, size and EAN."
"folder04-batch001","create_new_confirm","folder04-040","PETE7788.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7788.JPG","Sempio Jin S Soy Sauce 930ml","","","create_new","","Catalog has Sempio Jin S 500ml and 860ml, but this image shows 930ml.","Create as separate size after owner confirmation."
"folder04-batch001","review_high_existing_sku","folder04-041","PETE7795.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7795.JPG","Sempio Jin S Soy Sauce 500ml","ADG-000204","Sos sojowy Jin S 500ml - Sempio","high","https://asiandeligo.eshoper.pro/products/sos-sojowy-jin-s-500ml-sempio","Brand/product/500ml match existing catalog row.","Candidate for existing SKU image import after review approval."
"folder04-batch001","create_new_confirm","folder04-042","PETE7850.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7850.JPG","Mushroom/dark soy sauce small bottle","","","create_new","","No exact safe catalog match from visible label.","Create after confirming brand/type/volume."
"folder04-batch001","create_new_confirm","folder04-043","PETE7852.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7852.JPG","Healthy Boy sweet chilli sauce bottle","","","create_new","","No exact Healthy Boy sweet chilli sauce row found.","Create after confirming volume/EAN; compare with PETE7085."
"folder04-batch001","hold_confirm","folder04-044","PETE7857.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7857.JPG","Small jar paste/sauce, exact product unclear","","","hold","","Label is too small from current review image.","Hold for owner confirmation."
"folder04-batch001","create_new_confirm","folder04-045","PETE7889.JPG; PETE7890.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7889.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7890.JPG","Squid Brand fish sauce foodservice can","","","create_new","","Foodservice pack differs from existing 300ml/700ml/725ml Squid rows.","Create after confirming exact volume/EAN."
"folder04-batch001","create_new_confirm","folder04-046","PETE7891.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7891.JPG","Sweet chilli sauce for chicken foodservice can","","","create_new","","Foodservice can; no safe existing catalog match.","Create after confirming brand/volume."
"folder04-batch001","create_new_confirm","folder04-047","PETE7998.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7998.JPG","Yamasa Soy Sauce 18L box","","","create_new","","Catalog has Yamasa 150ml/500ml/1L/1.1kg sauces, not 18L foodservice box.","Create only if owner wants foodservice SKU."
"folder04-batch001","create_new_confirm","folder04-048","PETE7999.JPG; PETE8000.JPG","/tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE7999.JPG; /tmp/asiandeligo-owner-images/folder04-batch001/extracted/PETE8000.JPG","Kikkoman Soy Sauce 20L carton","","","create_new","","Foodservice carton differs from existing Kikkoman retail rows.","Create only if owner wants foodservice SKU; confirm exact volume/EAN."
