"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder11-batch001","review_possible_existing_sku","folder11-011","PETE7190.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7190.JPG","Longevity Brand Sweetened Condensed Milk, likely 397g","ADG-000300","Słodzone skondensowane mleko 397g Longevity","medium","https://asiandeligo.eshoper.pro/products/slodzone-skondensowane-mleko-397g-longevity","Brand and product match existing SKU ADG-000300, but the visible photo side does not clearly show net weight.","Confirm this is the 397g can before attaching the photo."
"folder11-batch001","hold_confirm","folder11-012","PETE7256.JPG; PETE7257.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7256.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7257.JPG","Greek Wall Maltose 500g","","","hold","","No exact maltose row found. The lid/sticker in the photo shows old expiry/date information, so this is not suitable as a clean storefront image without confirmation.","Confirm if the item is sold online and provide/retake clean current-stock image before creating SKU."
"folder11-batch001","hold_confirm","folder11-013","PETE7297.JPG; PETE7298.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7297.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7298.JPG","PSP Rock Sugar, exact weight not visible","","","hold","","No exact PSP Rock Sugar row found and the photo does not clearly show net weight.","Confirm exact weight/EAN before creating SKU."
"folder11-batch001","review_possible_existing_sku","folder11-014","PETE7751.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7751.JPG","Cock Brand Palm Sugar 454g","ADG-000098","Cukier palmowy, bryłki 454g - Cock Brand","medium","https://asiandeligo.eshoper.pro/products/cukier-palmowy-brylki-454g-cock-brand","Exact brand/product/454g match existing SKU ADG-000098, but stickers and date text cover much of the front label, so this is not a clean hero image.","Owner should approve whether to use, crop or retake this photo before import."
"folder11-batch001","create_new_confirm","folder11-015","PETE7869.JPG; PETE7870.JPG; PETE7871.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7869.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7870.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE7871.JPG","Palm Sugar 200g - Food Specialize Co., Thailand","","","create_new","","No exact 200g Food Specialize palm sugar row found. Existing palm sugar rows are Cock Brand 454g or Lucullus 250g.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-016","PETE8845.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8845.JPG","Wangzhihe Sweet Bean Jam 500g","","","create_new","","No exact Wangzhihe Sweet Bean Jam 500g row found. Existing Wangzhihe row is fermented tofu, and other bean paste rows are different products or brands.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-017","PETE8854.JPG; PETE8855.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8854.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8855.JPG","Rồng Vàng Minh Ngọc Green Bean Cake A12, net 240g / gross 300g","","","create_new","","No exact Minh Ngọc Green Bean Cake row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-018","PETE8867.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8867.JPG","Chaokoh Coconut Gel and Pineapple in Syrup 500g, drained 300g","","","create_new","","No exact Chaokoh Coconut Gel and Pineapple in Syrup row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-019","PETE8870.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8870.JPG","Panchy Nata de Coco in Lychee Juice 450g","","","create_new","","No exact Panchy Nata de Coco in Lychee Juice 450g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-020","PETE8871.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8871.JPG","Lion Custard Powder 300g","","","create_new","","No exact Lion Custard Powder 300g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder11-batch001","create_new_confirm","folder11-021","PETE8878.JPG; PETE8879.JPG","/tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8878.JPG; /tmp/asiandeligo-owner-images/folder11-batch001/extracted/PETE8879.JPG","Minh Ngọc Green Bean Cake gold box 300g","","","create_new","","No exact Minh Ngọc Green Bean Cake gold box 300g row found. Packaging and visible weight differ from the red A12 box in this same batch.","Create new SKU or merge with red box only after owner confirms whether these are separate sellable variants."
