"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder13-batch001","hold_confirm","folder13-011","PETE7029.JPG; PETE7030.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7029.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7030.JPG","Asia Foods Sezam czarny / black sesame 200g","","","hold","","Catalog has black sesame 100g/500g rows but no exact 200g row; visible label shows best before 31/08/2018.","Confirm current stock and retake current-date image before creating SKU."
"folder13-batch001","review_high_existing_sku","folder13-012","PETE7031.JPG; PETE7032.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7031.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7032.JPG","Green Pagoda Suszone grzyby mun, cale 50g","ADG-000349","Suszone grzyby mun, cale 50g - Green Pagoda","high","https://asiandeligo.eshoper.pro/products/suszone-grzyby-mun-cale-50g-green-pagoda","Exact visible brand, product type and 50g size match existing SKU ADG-000349.","Attach the cleanest owner photo to the existing SKU if approved."
"folder13-batch001","review_high_existing_sku","folder13-013","PETE7033.JPG; PETE7034.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7033.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7034.JPG","Green Pagoda Suszone grzyby mun, nitki 50g","ADG-000350","Suszone grzyby mun, nitki 50g - Green Pagoda","high","https://asiandeligo.eshoper.pro/products/suszone-grzyby-mun-nitki-50g-green-pagoda","Exact visible brand, product type and 50g size match existing SKU ADG-000350.","Attach the cleanest owner photo to the existing SKU if approved."
"folder13-batch001","hold_confirm","folder13-014","PETE7035.JPG; PETE7036.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7035.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7036.JPG","Asia Foods Ziarna Lotosu Suszone / dried lotus seeds 100g","","","hold","","No exact dried lotus seed row found; visible package shows best before 30/06/2020.","Confirm current stock and retake current-date image before creating SKU."
"folder13-batch001","create_new_confirm","folder13-015","PETE7120.JPG; PETE7121.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7120.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7121.JPG","Savoy Coconut Cream 165ml","","","create_new","","No exact Savoy coconut cream 165ml row found. Existing coconut cream rows are different brands/sizes.","Create new SKU after owner confirms EAN and price."
"folder13-batch001","create_new_confirm","folder13-016","PETE7122.JPG; PETE7123.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7122.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7123.JPG","Aroy-D Coconut Milk 165ml can","","","create_new","","Catalog has Aroy-D coconut milk cartons and other coconut milk cans, but no exact Aroy-D 165ml can row found.","Create new SKU after owner confirms EAN and price."
"folder13-batch001","hold_confirm","folder13-017","PETE7136.JPG; PETE7137.JPG; PETE7138.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7136.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7137.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7138.JPG","Hiep Long Bambus Mang La Xe konserwowane / preserved bamboo leaves 500g","","","hold","","No exact Hiep Long/Asia Foods preserved bamboo leaves 500g row found; visible stamp shows EXP 31/12/20.","Do not import as current product image. Confirm current stock and retake current-date image before creating SKU."
"folder13-batch001","hold_confirm","folder13-018","PETE7139.JPG; PETE7140.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7139.JPG; /tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7140.JPG","Hiep Long Mang Vau An Lien konserwowane / preserved bamboo 500g","","","hold","","No exact Hiep Long preserved bamboo 500g row found; visible stamp shows EXP 31/12/19.","Do not import as current product image. Confirm current stock and retake current-date image before creating SKU."
"folder13-batch001","create_new_confirm","folder13-019","PETE7183.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7183.JPG","Kier Mango plastry w syropie / mango slices in syrup can","","","create_new","","Catalog has Diamond mango halves 425g, but this visible product is Kier mango slices and should not be auto-merged.","Create new SKU after owner confirms EAN, net weight and price."
"folder13-batch001","create_new_confirm","folder13-020","PETE7184.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7184.JPG","Kier Liczi w syropie / lychee in syrup can","","","create_new","","Catalog has Asia Foods lychee in syrup 565g, but this visible product is Kier brand and should not be auto-merged.","Create new SKU after owner confirms EAN, net weight and price."
"folder13-batch001","create_new_confirm","folder13-021","PETE7185.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7185.JPG","Coconut Milk 400ml can, brand partly cropped","","","create_new","","No safe exact match because the brand is cropped/partly hidden in the photo. Existing coconut milk rows are different visible brands or package types.","Owner should confirm brand/EAN before creating SKU; retake front photo if possible."
"folder13-batch001","create_new_confirm","folder13-022","PETE7186.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7186.JPG","Aroy-D Coconut Milk 400ml can","","","create_new","","Catalog has Aroy-D coconut milk cartons and other coconut milk cans, but no exact Aroy-D 400ml can row found.","Create new SKU after owner confirms EAN and price."
"folder13-batch001","create_new_confirm","folder13-023","PETE7187.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7187.JPG","Aroy-D Mango Slice in Syrup 425g / 400ml, drained 230g","","","create_new","","No exact Aroy-D mango slice in syrup 425g row found in the catalog export.","Create new SKU after owner confirms EAN and price."
"folder13-batch001","create_new_confirm","folder13-024","PETE7188.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7188.JPG","Kier Longan w syropie / longan in syrup can","","","create_new","","No exact Kier longan in syrup row found in the catalog export.","Create new SKU after owner confirms EAN, net weight and price."
"folder13-batch001","create_new_confirm","folder13-025","PETE7189.JPG","/tmp/asiandeligo-owner-images/folder13-batch001/extracted/PETE7189.JPG","Cock Brand Lychee in Syrup 565g, drained 230g","","","create_new","","Catalog has Asia Foods lychee in syrup 565g, but this visible product is Cock Brand and should not be auto-merged.","Create new SKU after owner confirms EAN and price."
