source_batch,status,review_id,files,local_files,visible_product,target_sku,candidate_product,confidence,product_url,reason,next_action
folder06-batch001,create_new_confirm,folder06-011,"PETE7830.JPG; PETE7831.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7830.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7831.JPG","Kailo Brand Instant Noodles Mushroom Flavour cup 120g",,,create_new,,"No exact Kailo Brand mushroom cup 120g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-012,PETE7832.JPG,/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7832.JPG,"Kailo Brand Instant Noodles Tomyum Flavour cup 120g",,,create_new,,"No exact Kailo Brand Tomyum cup 120g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-013,"PETE7833.JPG; PETE7834.JPG; PETE9021.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7833.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7834.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE9021.JPG","Paldo King Noodle Grande Format Lobster Flavor cup",,,create_new,,"No exact Paldo King Noodle lobster cup row found in the catalog export.","Create new SKU after confirming cup size/EAN and price."
folder06-batch001,create_new_confirm,folder06-014,"PETE7835.JPG; PETE9013.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7835.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE9013.JPG","Paldo Namja Ramen 5 x 115g",,,create_new,,"No exact Paldo Namja Ramen 5 x 115g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-015,"PETE7836.JPG; PETE7837.JPG; PETE9015.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7836.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7837.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE9015.JPG","Paldo Korean Noodle U-Dong Flavor 5 x 120g",,,create_new,,"No exact Paldo Korean Noodle U-Dong Flavor 5 x 120g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-016,"PETE7838.JPG; PETE7839.JPG; PETE9014.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7838.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7839.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE9014.JPG","Paldo Ilpoom Seafood Noodle Soup spicy 5 x 120g",,,create_new,,"No exact Paldo Ilpoom Seafood Noodle Soup 5 x 120g row found in the catalog export; do not merge with Paldo seafood cup.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-017,PETE7980.JPG,/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7980.JPG,"Acecook Oh! Ricey Instant Rice Noodles Pho Ga chicken flavour",,,create_new,,"Catalog has MAMA/Vifon Pho Ga candidates only; this is Acecook Oh! Ricey brand.","Create new SKU after confirming weight/EAN and price."
folder06-batch001,create_new_confirm,folder06-018,"PETE7981.JPG; PETE7982.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7981.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7982.JPG","Acecook Oh! Ricey Instant Rice Noodles Pho Bo beef flavour",,,create_new,,"Catalog has MAMA/Vifon Pho Bo candidates only; this is Acecook Oh! Ricey brand.","Create new SKU after confirming weight/EAN and price."
folder06-batch001,create_new_confirm,folder06-019,"PETE7983.JPG; PETE7984.JPG; PETE7991.JPG; PETE7992.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7983.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7984.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7991.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7992.JPG","Acecook Mi Kim Chi chicken flavour",,,create_new,,"No exact Acecook Mi Kim Chi chicken flavour row found in the catalog export.","Create new SKU after confirming weight/EAN and price."
folder06-batch001,create_new_confirm,folder06-020,PETE7985.JPG,/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7985.JPG,"Acecook Mi Lau Thai chicken flavour 79g",,,create_new,,"No exact Acecook Mi Lau Thai chicken flavour 79g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-021,PETE7986.JPG,/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7986.JPG,"Acecook Mi Lau Thai seafood flavour 81g",,,create_new,,"No exact Acecook Mi Lau Thai seafood flavour 81g row found in the catalog export.","Create new SKU after confirming EAN and price."
folder06-batch001,create_new_confirm,folder06-022,"PETE7987.JPG; PETE7988.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7987.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7988.JPG","Paldo Volcano Chicken Noodle 4 x 140g",,,create_new,,"Catalog has Paldo Volcano Carbonara rows, but this owner image is Volcano Chicken Noodle 4 x 140g.","Create new SKU after confirming EAN and price."
folder06-batch001,review_possible_existing_sku,folder06-023,"PETE7989.JPG; PETE7990.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7989.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7990.JPG","Acecook Mi Lau Thai shrimp flavour 80g",ADG-000703,"Zupa Tom Yum krewetkowa 83g - Acecook",possible,https://asiandeligo.eshoper.pro/products/zupa-tom-yum-krewetkowa-83g-acecook,"Same brand and close shrimp/Tom Yum family, but visible owner pack says Mi Lau Thai shrimp 80g while catalog row says Tom Yum shrimp 83g.","Owner/user should confirm whether this replaces ADG-000703 or should become a new SKU."
folder06-batch001,create_new_confirm,folder06-024,"PETE7993.JPG; PETE7994.JPG; PETE9010.JPG","/tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7993.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE7994.JPG; /tmp/asiandeligo-owner-images/folder06-batch001/extracted/PETE9010.JPG","Paldo Stirfried Kimchi Noodle 4 x 150g",,,create_new,,"No exact Paldo Stirfried Kimchi Noodle 4 x 150g row found in the catalog export.","Create new SKU after confirming EAN and price."
