"source_batch","status","review_id","files","local_files","visible_product","target_sku","candidate_product","confidence","product_url","reason","next_action"
"folder10-batch002","create_new_confirm","folder10-046","PETE7641.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7641.JPG","Marlibo Olej Uniwersalny refined rapeseed oil 5L","","","create_new","","No Marlibo 5L cooking oil row found in the catalog export. This may be a general grocery item rather than Asian-specific inventory.","Owner to confirm if this should be sold online, then create new SKU with EAN 5906823000157 and price."
"folder10-batch002","create_new_confirm","folder10-047","PETE7697 - Kopia.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7697 - Kopia.JPG","Golden Lotus Sos Chilli Sambal Oeleck 10kg bucket","","","create_new","","No exact Golden Lotus Sambal Oeleck 10kg row found. Existing Sambal rows are smaller packs or different brands.","Create new foodservice-size SKU after confirming EAN and price."
"folder10-batch002","hold_confirm","folder10-048","PETE7700 - Kopia.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7700 - Kopia.JPG","Wendjoe Verse Sambal hot pepper mash, large bucket","","","hold","","The product family is readable, but exact net weight is not readable from the front image. Existing Wendjoe Sambal row is 360g and does not match this bucket.","Owner to confirm exact net weight, EAN and price before creating."
"folder10-batch002","create_new_confirm","folder10-049","PETE7706.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7706.JPG","Mae Ploy Pad Thai Sauce 520g","","","create_new","","Catalog has Pad Thai sauce rows from Lobo and Sen Soy, but no exact Mae Ploy 520g row.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-050","PETE7707.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7707.JPG","Mae Ploy Panang Curry Paste 400g","","","create_new","","No exact Mae Ploy Panang Curry Paste 400g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-051","PETE7708.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7708.JPG","Mae Ploy Massaman Curry Paste 400g","","","create_new","","Catalog has Cock Brand Massaman 400g but not Mae Ploy Massaman 400g, so brand differs.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-052","PETE7709.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7709.JPG","Mae Ploy Red Curry Paste 1kg","","","create_new","","No exact Mae Ploy Red Curry Paste 1kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-053","PETE7710.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7710.JPG","Mae Ploy Yellow Curry Paste 1kg","","","create_new","","No exact Mae Ploy Yellow Curry Paste 1kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_high_existing_sku","folder10-054","PETE7711.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7711.JPG","Marutomo Shin Katsuo Dashi no Moto powder 1kg (2 x 500g)","ADG-000734","Shin Katsuo Dashi no Moto, bulion z tunczyka bonito w proszku (2 x 500g) 1kg - Marutomo","high","https://asiandeligo.eshoper.pro/products/shin-katsuo-dashi-no-moto-bulion-z-tunczyka-bonito-w-proszku-2-x-500g-1kg-marutomo","Exact brand, format and 1kg (2 x 500g) pack match existing SKU ADG-000734.","Attach this owner photo to the existing SKU if approved."
"folder10-batch002","create_new_confirm","folder10-055","PETE7713.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7713.JPG","Cock Brand Yellow Curry Paste 400g","","","create_new","","No exact Cock Brand Yellow Curry Paste 400g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-056","PETE7714.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7714.JPG","Cock Brand Panang Curry Paste 400g","","","create_new","","No exact Cock Brand Panang Curry Paste 400g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_possible_existing_sku","folder10-057","PETE7715.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7715.JPG","Mae Ploy Red Curry Paste 400g","ADG-000085","Pasta curry czerwona 400g","possible","https://asiandeligo.eshoper.pro/products/pasta-curry-czerwona-400g","Flavor and size match a generic Red Curry Paste 400g row, but the catalog row has no visible brand and could be a different product.","Owner should compare before assigning; otherwise create a separate Mae Ploy 400g SKU."
"folder10-batch002","create_new_confirm","folder10-058","PETE7716.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7716.JPG","Mae Ploy Green Curry Paste 400g","","","create_new","","No exact Mae Ploy Green Curry Paste 400g row found. Existing green curry row is Cock Brand 50g only.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-059","PETE7717.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7717.JPG","Mae Ploy Yellow Curry Paste 400g","","","create_new","","No exact Mae Ploy Yellow Curry Paste 400g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-060","PETE7718.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7718.JPG","Aroy-D Tom Yum Paste 400g","","","create_new","","Catalog has Cock Brand Tom Yum 900g and other instant soup products, but no Aroy-D Tom Yum Paste 400g row.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_possible_existing_sku","folder10-061","PETE7719.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7719.JPG","Cock Brand Red Curry Paste 400g","ADG-000085","Pasta curry czerwona 400g","possible","https://asiandeligo.eshoper.pro/products/pasta-curry-czerwona-400g","Flavor and size match a generic Red Curry Paste 400g row, but the catalog row has no visible brand. It cannot safely be assigned while Mae Ploy Red Curry 400g is also present in this batch.","Owner should compare before assigning; otherwise create a separate Cock Brand 400g SKU."
"folder10-batch002","create_new_confirm","folder10-062","PETE7721.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7721.JPG","Pantai Norasingh Chilli Paste with Soya Bean Oil 500g","","","create_new","","No exact Pantai Norasingh Chilli Paste 500g row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_high_existing_sku","folder10-063","PETE7722.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7722.JPG","Cock Brand Tom Yum Instant Hot and Sour Paste 900g","ADG-000083","Pasta Tom Yum 900g - Cock Brand","high","https://asiandeligo.eshoper.pro/products/pasta-tom-yum-900g-cock-brand","Exact brand, product and 900g size match existing SKU ADG-000083.","Attach this owner photo to the existing SKU if approved."
"folder10-batch002","create_new_confirm","folder10-064","PETE7724.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7724.JPG","Mae Ploy Green Curry Paste 1kg","","","create_new","","No exact Mae Ploy Green Curry Paste 1kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-065","PETE7725.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7725.JPG","Cock Brand Yellow Curry Paste 1kg","","","create_new","","No exact Cock Brand Yellow Curry Paste 1kg row found in the catalog export.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-066","PETE7726.JPG; PETE7727.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7726.JPG; /tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7727.JPG","Cock Brand Green Curry Paste 1kg","","","create_new","","Two photos show the same Cock Brand Green Curry Paste 1kg product. No exact 1kg Cock Brand green curry row exists in the catalog export.","Create one new SKU and use both images as gallery photos after confirming EAN and price."
"folder10-batch002","review_high_existing_sku","folder10-067","PETE7728.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7728.JPG","Mae Pranom Brand Thai Chilli Paste / Nam Prik Pao 513g","ADG-000210","Pasta Nam Prik Pao, chili z krewetkami 513g - Mae Pranom","high","https://asiandeligo.eshoper.pro/products/pasta-nam-prik-pao-chili-z-krewetkami-513g-mae-pranom","Exact brand, product family and 513g size match existing SKU ADG-000210.","Attach this owner photo to the existing SKU if approved."
"folder10-batch002","create_new_confirm","folder10-068","PETE7729.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7729.JPG","Cock Brand Panang Curry Paste 1kg","","","create_new","","No exact Cock Brand Panang Curry Paste 1kg row found in the catalog export. Do not merge with the 400g Cock Brand Panang item.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-069","PETE7730.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7730.JPG","Cock Brand Green Curry Paste 400g","","","create_new","","No exact Cock Brand Green Curry Paste 400g row found. Existing green curry row is Cock Brand 50g only and does not match size.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_high_existing_sku","folder10-070","PETE7731.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7731.JPG","Cock Brand Tom Kha Kai Instant Sour Spicy Coconut Paste 227g","ADG-000070","Pasta Tom Kha 227g Cook Brand","high","https://asiandeligo.eshoper.pro/products/pasta-tom-kha-227g-cook-brand","Exact product and 227g size match existing SKU ADG-000070. Catalog brand spelling appears as Cook Brand but the logo matches Cock Brand packaging.","Attach this owner photo to the existing SKU if approved."
"folder10-batch002","create_new_confirm","folder10-071","PETE7732.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7732.JPG","Cock Brand Tom Yum Instant Hot and Sour Paste 227g","","","create_new","","Catalog has Cock Brand Tom Yum 900g but no 227g jar row.","Create new SKU after confirming EAN and price."
"folder10-batch002","create_new_confirm","folder10-072","PETE7733.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7733.JPG","Aroy-D Tom Kha Paste 400g","","","create_new","","Catalog has Cock Brand Tom Kha 227g and Lobo Tom Kha 50g, but no Aroy-D Tom Kha 400g row.","Create new SKU after confirming EAN and price."
"folder10-batch002","review_high_existing_sku","folder10-073","PETE7734.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7734.JPG","Cock Brand Massaman Curry Paste 400g","ADG-000359","Pasta Curry Matsaman 400g - Cock Brand","high","https://asiandeligo.eshoper.pro/products/pasta-curry-matsaman-400g-cock-brand","Exact brand, flavor and 400g size match existing SKU ADG-000359 despite the catalog typo Matsaman.","Attach this owner photo to the existing SKU if approved."
"folder10-batch002","create_new_confirm","folder10-074","PETE7735.JPG","/tmp/asiandeligo-owner-images/folder10-batch002/extracted/PETE7735.JPG","Mae Pranom Brand Shrimp Paste Kapi, large tub likely 1kg","","","create_new","","Catalog has Mae Pranom Kapi 100g only. This image shows a much larger tub, so it should not be merged with the 100g SKU.","Create new SKU after owner confirms exact net weight, EAN and price."
