decision,id,slug,name,category,firstSku,sourceLegacyId,sourceResolution,sourceUrl,sourceStatus,currentIngredientsPresent,currentAllergensPresent,currentNutritionPresent,currentStorageZone,rawAllergenWarning,candidateAllergens,rawStorageText,candidateStorageZone,rawIngredients,nutritionServingSize,nutritionCaloriesKcal,nutritionEnergyKj,nutritionFat,nutritionSaturatedFat,nutritionCarbs,nutritionSugar,nutritionFiber,nutritionProtein,nutritionSalt,nutritionRaw,dietTraits,productTraits
review_candidate,db81d177-7b67-4f34-8812-8154c98d8024,paluszki-pepero-czekoladowe-original-47g-lotte,Paluszki Pepero Czekoladowe Original 47g - Lotte,słodycze-przekąski,ADG-000263,KIMCHI-1091,historical_product_id_mapping,https://kimchi.pl/product-pol-1091.html,200,yes,yes,no,,"Produkt zawiera pszenicę, mleko, soję oraz jajka.",cereals|eggs|soybeans|milk,,,"Mąka pszenna, cukier, masa kakaowa, oleje roślinne (palmowy, słonecznikowy, lecytyna sojowa),witamina E, olej palmowy, tokoferol, laktoza (z mleka), pełne mleko w proszku, miazga kakaowa, jaja, masło ( z mleka), laktoza (z mleka), olej palmowy, śmietanka (z mleka), kazeinian sodu, fosforan dipotasowy, emulgator (E476), aromat mleka, sól, fosforan sodu trójzasadowy (E339), E503, E500, E322), aromat czekoladowy, wanilina, aromat mleka kondensowanego, aromat wanilii, preparaty enzymatyczne. Importer Nazwa firmy PANASIA POLSKA SP. Z O. O. Adres ul. Sochaczewska 108 05-850 Macierzysz",,,,,,,,,,,,,
review_candidate,7a524bd1-a6a9-4548-b7cb-cc2cf63abcc7,jelly-belly-bean-boozled-spinner-fasolki-wszystkich-smakow-100g,Jelly Belly Bean Boozled Spinner - Fasolki wszystkich smaków 100g,słodycze-przekąski,ADG-000286,KIMCHI-1176,historical_product_id_mapping,https://kimchi.pl/product-pol-1176.html,200,yes,no,yes,,,,,,"Cukier, syrop glukozowy, skrobia kukurydziana modyfikowana, aromaty, koncentrat puree brzoskwiniowe, barwniki: (E102, E1129, E132, E133, E150d, E171), regulator kwasowości (E325, E330, E331), sól, substancja glazurująca (E901, E903, E904), czekolada, koncentrat soku z limonki, koncentrat z soku z gruszek, koncentraty z (jabłek, fioletowej marchwi, hibiskusa), kakao w proszku, kokos, przeciwutleniacze: kwas askorbinowy, dekstryna z tapioki. Czekolada zawiera min 35% kakao.",w 100g/100ml,364,1547,0,,91,62,,1,0,"(w 100g/100ml)
Wartość energetyczna
1547kJ/364kcal
Tłuszcze
0g
Węglowodany
91g
*w tym cukry
62g
Białko
1g
Sól
0
12g
Importer
Nazwa firmy
IBT International Brands Trading Sp. z o.o.
Adres
Ul. Marszałkowska 142, 00-061 Warszawa",,
review_candidate,ac0c46ca-6c6a-4245-a1cd-1ac9ce56e8cb,paluszki-pocky-cookies-and-cream-40g-glico,Paluszki Pocky Cookies & Cream 40g - Glico,słodycze-przekąski,ADG-000298,KIMCHI-1196,historical_product_id_mapping,https://kimchi.pl/product-pol-1196.html,200,yes,yes,yes,,"Produkt zawiera pszenicę, mleko, soję, jęczmień, żyto, owies. Może zawierać migdały. Przechowywać w suchym i chłodnym miejscu. Wyprodukowano w Tajlandii przez THAI GLICO CO., LTD., Tajlandia Na zlecenie EZAKI GLICO CO., LTD., Japonia",cereals|soybeans|milk|nuts,"Pocky Cookies & Cream to dwa razy bardziej chrupiąca odsłona patyczków, oblana mlecznym kremem z kawałkami mocno kakaowych ciasteczek. Wspaniała propozycja dla miłośników Oreo. Same w sobie smakują wspaniale, w szczególności schłodzone uprzednio w lodówce. Dobrze komponują się z kawą, herbatą lub mlekiem. Mają bardzo poręczną formę - łatwe do otwarcia opakowanie, które zachęca do dzielenia się z innymi oraz wyjątkową dla Pocky ""rączkę"", czyli małą część patyczka u spodu, która nie jest pokryta polewą.",,"Mąka pszenna, cukier, olej roślinny (olej z nasion palmy, olej palmowy, olej rzepakowy), laktoza, pełne mleko w proszku 9,2%, częściowo utwardzony tłuszcz roślinny (olej palmowy, emulgator: estry glikolu propylenowego kwasów tłuszczowych), przeciwutleniacz: tokoferol; kakao w proszku, sztuczne aromaty, emulgator: lecytyna; sól, drożdże, skrobia kukurydziana, środek spulchniający: wodorowęglan sodu; regulator kwasowości: wodorotlenek sodu; barwnik: beta-karoten; enzym: papaina. Zawartość kremu mlecznego 56%.",w porcji 40g,200,836,8.9,,27.2,14.8,,2.9,0.1,"(w porcji 40g)
Wartość energetyczna
836kJ/200kcal
Tłuszcze
8,9g
Węglowodany
27,2g
*w tym cukry
14,8g
Białko
2,9g
Sól
<0,1g
Importer
Nazwa firmy
IBT International Brands Trading Sp. z o.o.
Adres
Ul. Marszałkowska 142, 00-061 Warszawa",,
review_candidate,c280f8ce-0568-4432-8be6-3a9a4050b579,choco-pie-ciastka-biszkoptowe-z-pianka-pudelko-12-szt-x-28g-lotte,"Choco Pie, ciastka biszkoptowe z pianką, pudełko (12 szt. x 28g) - Lotte",słodycze-przekąski,ADG-000347,KIMCHI-1439,historical_product_id_mapping,https://kimchi.pl/product-pol-1439.html,200,yes,yes,yes,,"Produkt zawiera pszenicę, soję, mleko oraz jaja.",cereals|eggs|soybeans|milk,,,"Mąka pszenna, cukier, syrop kukurydziany, tłuszcz roślinny (częściowo uwodorniony olej palmowy, tłuszcz piekarski (częściowo uwodorniony olej palmowy, olej kokosowy), D-sorbitol, kakao w proszku, mleko w proszku, laktoza, zaczyn (wodorowęglan amonu, wodorowęglan sodu, mono fosforan wapnia), masa kakaowa, sól, emulgator (lecytyna sojowa, mono i digliceryd), wanilina, hydrolizowane białko z mleka, aromat waniliowy",w 100g/100ml,378,1592,10,6.5,71,45,,0,0,"(w 100g/100ml)
Wartość energetyczna
1592kJ/378kcal
Tłuszcze
10g
Węglowodany
71g
*w tym cukry
45g
Białko
0
4g
Sól
0
6g
*w tym kwasy tłuszczowe nasycone 6,5g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,7be9060a-4b47-4c70-824f-8fc1bfa0c8c8,chipsy-z-wodorostow-chrupiace-nori-32g-tao-kae-noi,"Chipsy z wodorostów, chrupiące nori 32g - Tao Kae Noi",słodycze-przekąski,ADG-000396,KIMCHI-2131,historical_product_id_mapping,https://kimchi.pl/product-pol-2131.html,200,yes,no,yes,,,,,,"Wodorosty 50% (Porphyra Yezoensis), olej z otrębów ryżowych, mieszanka przypraw (6%) (maltodekstryna, pieprz, sól, wzmacniacze smaku: E627, E631).",w 100g/100ml,680,2845,64.3,23.1,7.4,0.5,,13.2,1.4,"(w 100g/100ml)
Wartość energetyczna
2845kJ/680kcal
Tłuszcze
64,3g
Węglowodany
7,4g
*w tym cukry
0,5g
Białko
13,2g
Sól
1,4g
*w tym kwasy tłuszczowe nasycone 23,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,22771774-0901-4e2c-919c-1c7c9b8a028e,chipsy-ziemniaczane-potechi-wasabi-nori-100g-koikeya,Chipsy ziemniaczane Potechi Wasabi Nori 100g - Koikeya,słodycze-przekąski,ADG-000575,KIMCHI-2839,historical_product_id_mapping,https://kimchi.pl/product-pol-2839.html,200,yes,no,yes,AMBIENT,,,Przechowywać w suchym miejscu i chłodnym miejscu. Spożyć wkrótce po otwarciu.,AMBIENT,"Ziemniaki 64,2% (UE), olej słonecznikowy 28,8%, przyprawa wasabi-nori 7% (mąka ryżowa, cukier, sól, dekstroza, przyprawy, aromat, wodorosty 0,2%, kwas (dwuoctan sodu, kwas cytrynowy), zioła, ocet w proszku (maltodekstryna, ocet spirytusowy), wasabi 0,4%)",w 100g/100ml,518,2171,29,2.4,55.9,2.5,,6.4,1.2,"(w 100g/100ml)
Wartość energetyczna
2171kJ/518kcal
Tłuszcze
29g
Węglowodany
55,9g
*w tym cukry
2,5g
Białko
6,4g
Sól
1,2g
*w tym kwasy tłuszczowe nasycone 2,4g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,e7a4cba6-7bec-4822-b7d7-5a326c29c996,hokkaido-yude-azuki-gotowana-slodka-czerwona-fasola-cala-200g-imuraya,"Hokkaido Yude Azuki, gotowana słodka czerwona fasola cała 200g - Imuraya",słodycze-przekąski,ADG-000965,KIMCHI-4316,historical_product_id_mapping,https://kimchi.pl/product-pol-4316.html,200,yes,no,yes,,,,"Imuraya Yude Azuki to oryginalna, japońska fasolka azuki pochodząca w 100% z prefektury Hokkaido, gotowa do użycia w daniach i deserach bezpośrednio po otwarciu. Wyselekcjonowane ziarna czerwonej fasoli przechodzą skrupulatny proces powolnego gotowania do uzyskania perfekcyjnej konsystencji i bogatego smaku. Dzięki technikom obróbki doskonalonym od 1962 roku oraz prostej recepturze, w skład której wchodzą wyłącznie fasola azuki, cukier, woda oraz szczypta soli, każde ziarenko fasolki Imuraya smakuje absolutnie bezbłędnie - od miękkiej, kruchej łupinki po rozpieszczająco kremowe, słodkie wnętrze.",,"Woda, cukier, fasola czerwona azuki, sól.",w 100g/100ml,220,920,0.48,0,49.88,38.8,,4.2,0.09,"(w 100g/100ml)
Wartość energetyczna
920kJ/220kcal
Tłuszcze
0,48g
*w tym kwasy tłuszczowe nasycone
0g
Węglowodany
49,88g
*w tym cukry
38,8g
Białko
4,2g
Sól
0,09g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,399a4a67-8e13-4881-bd9a-9a0542373382,chipsy-krewetkowe-75g-nongshim,Chipsy krewetkowe 75g - Nongshim,słodycze-przekąski,ADG-000066,KIMCHI-238,historical_product_id_mapping,https://kimchi.pl/product-pol-238.html,200,yes,yes,yes,,"Produkt zawiera pszenicę oraz skorupiaki (krewetki). Przechowywać w suchym i chłodnym miejscu, z dala od słońca.",cereals,"Przechowywać w suchym i chłodnym miejscu, z dala od słońca.",AMBIENT,"Mąka z tapioki, olej palmowy, krewetki, mąka pszenna, cukier, sól, cebula, czosnek",w 100g/100ml,510,2120,25,8,69,10,,2,1,"(w 100g/100ml)
Wartość energetyczna
2120kJ/510kcal
Tłuszcze
25g
*w tym kwasy tłuszczowe nasycone
8g
Węglowodany
69g
*w tym cukry
10g
Białko
2g
Sól
<1g",,Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,597531c0-d89f-446a-9733-e47f8e158ed9,chipsy-krewetkowe-pikantne-75g-nongshim,"Chipsy krewetkowe, pikantne 75g - Nongshim",słodycze-przekąski,ADG-000120,KIMCHI-443,historical_product_id_mapping,https://kimchi.pl/product-pol-443.html,200,yes,yes,yes,,"Produkt zawiera soję, pszenicę, laktozę oraz skorupiaki (krewetki). Chronić przed działaniem promieni słonecznych, wilgoci oraz wysokich temperatur.",cereals|soybeans|milk,,,"Mąka pszenna 52%, olej palmowy, skrobia pszenna, krewetki 5,7%, olej z otrębów ryżowych, cukier, sól, aromat krewetkowy, papryka, cebula w proszku, czosnek w proszku, kwas: kwas cytrynowy, soja, laktoza",w 100g/100ml,510,2160,25,,65,4,,6,1,"(w 100g/100ml)
Wartość energetyczna
2160kJ/510kcal
Tłuszcze
25g
Węglowodany
65g
*w tym cukry
4g
Białko
6g
Sól
<1g
Importer
Nazwa firmy
Asia Express Food B.V.
Adres
Kilbystraat 1, 8263 CJ, Kampen, Nederland",,
review_candidate,b1544e1f-66f9-4e0b-b008-aba949393e38,chipsy-z-jackfruita-dzakfruta-250g-vinamit,Chipsy z jackfruita (dżakfruta) 250g - Vinamit,słodycze-przekąski,ADG-000129,KIMCHI-494,historical_product_id_mapping,https://kimchi.pl/product-pol-494.html,200,yes,no,yes,AMBIENT,,,"Przechowywać w suchym miejscu, z dala od bezpośredniego działania promieni słonecznych.",AMBIENT,"Suszony jackfruit 98%, olej roślinny",w porcji 28g,116,485,6,,18,16,,2,0,"(w porcji 28g)
Wartość energetyczna
485kJ/116kcal
Tłuszcze
6g
Węglowodany
18g
*w tym cukry
16g
Białko
2g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
