decision,id,slug,name,category,firstSku,sourceLegacyId,sourceResolution,sourceUrl,sourceStatus,currentIngredientsPresent,currentAllergensPresent,currentNutritionPresent,currentStorageZone,rawAllergenWarning,candidateAllergens,rawStorageText,candidateStorageZone,rawIngredients,nutritionServingSize,nutritionCaloriesKcal,nutritionEnergyKj,nutritionFat,nutritionSaturatedFat,nutritionCarbs,nutritionSugar,nutritionFiber,nutritionProtein,nutritionSalt,nutritionRaw,dietTraits,productTraits
review_candidate,02fe4e19-1af4-4171-8703-27d8e35a9ed5,pasta-curry-massaman-50g,Pasta Curry Massaman 50g,pasty-smakowe,ADG-000054,KIMCHI-190,historical_product_id_mapping,https://kimchi.pl/product-pol-190.html,200,yes,no,yes,,,,"Przechowywać w suchym i chłodnym miejscu, z dala od słońca.",AMBIENT,"Suszone chili czerwone 20%, czosnek, szalotka, sól, trawa cytrynowa, kminek, kurkuma, galangal",w 100g/100ml,127,524,,3.6,2.1,2.1,,4.1,13.1,"(w 100g/100ml)
Wartość energetyczna
524kJ/127kcal
Węglowodany
2,1g
*w tym kwasy tłuszczowe nasycone
3,6g
*w tym cukry
2,1g
Białko
4,1g
Sól
13,1g",[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html),Bez pszenicy|Bez oleju|Bez cukru|Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,da4e62d4-0ca7-4074-ab18-f3ce75df5d85,pasta-curry-czerwona-50g,Pasta curry czerwona 50g,pasty-smakowe,ADG-000055,KIMCHI-191,historical_product_id_mapping,https://kimchi.pl/product-pol-191.html,200,yes,no,yes,,,,"Przechowywać w suchym i chłodnym miejscu, z dala od słońca.",AMBIENT,"Suszone chili czerwone 28%, trawa cytrynowa, czosnek, szalotka, sól, skórka limonki kaffir, galangal, nasiona kolendry, kmin",w 100g/100ml,130,536,7.8,3.3,4.6,4.6,,4.3,11.2,"(w 100g/100ml)
Wartość energetyczna
536kJ/130kcal
Tłuszcze
7,8g
*w tym kwasy tłuszczowe nasycone
3,3g
Węglowodany
4,6g
*w tym cukry
4,6g
Białko
4,3g
Sól
11,2g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html),Bez pszenicy|Bez oleju|Bez cukru|Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,dfbd5ffe-4745-4f6e-92de-ffe2aecc2c5a,pasta-curry-zielona-50g-cock-brand,Pasta curry zielona 50g Cock Brand,pasty-smakowe,ADG-000056,KIMCHI-192,historical_product_id_mapping,https://kimchi.pl/product-pol-192.html,200,yes,no,yes,,,,"Przechowywać w suchym i chłodnym miejscu, z dala od słońca.",AMBIENT,"Świeże chili zielone 33%, trawa cytrynowa, czosnek, szalotka, sól, galangal, kmin, nasiona kolendry",w 100g/100ml,105,433,6.9,2.9,2.9,2.7,,4.2,12.3,"(w 100g/100ml)
Wartość energetyczna
433kJ/105kcal
Tłuszcze
6,9g
*w tym kwasy tłuszczowe nasycone
2,9g
Węglowodany
2,9g
*w tym cukry
2,7g
Białko
4,2g
Sól
12,3g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html),Bez pszenicy|Bez oleju|Bez cukru|Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,a7afb846-034f-4204-87e6-f33846105833,galangal-w-proszku-100g-cock-brand,Galangal w proszku 100g Cock Brand,przyprawy,ADG-000073,KIMCHI-269,historical_product_id_mapping,https://kimchi.pl/product-pol-269.html,200,yes,no,no,AMBIENT,,,Przechowywać w suchym miejscu.,AMBIENT,100% galangal w proszku Importer Nazwa firmy Asian Food Group B.V. Adres Klopsteen 6 | 5443 PW - The Netherlands,,,,,,,,,,,,,
review_candidate,157af52f-61b3-404c-8481-065a12269279,pasta-z-tamaryndowca-227g-suree,Pasta z tamaryndowca 227g - Suree,pasty-smakowe,ADG-000078,KIMCHI-279,historical_product_id_mapping,https://kimchi.pl/product-pol-279.html,200,yes,no,yes,,,,,,"Tamarynd 80%, woda, regulator kwasowości: kwas octowy; substancja konserwująca: benzoesan sodu",w 100g/100ml,106,451,,,25,11,,1,0.14,"(w 100g/100ml)
Wartość energetyczna
451kJ/106kcal
Węglowodany
25g
*w tym cukry
11g
Białko
1g
Sól
0,14g
*w tym tłuszcze nasycone: 0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,66c1dd47-05d2-4610-8de8-f53f8d519c81,dhania-kolendra-mielona-100g-trs,"Dhania, kolendra mielona 100g TRS",przyprawy,ADG-000079,KIMCHI-281,historical_product_id_mapping,https://kimchi.pl/product-pol-281.html,200,yes,no,no,AMBIENT,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,100% kolendra,,,,,,,,,,,,[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,f238ff91-b625-4762-9aca-a6fa5e91a55a,pasta-curry-czerwona-400g,Pasta curry czerwona 400g,pasty-smakowe,ADG-000085,KIMCHI-318,historical_product_id_mapping,https://kimchi.pl/product-pol-318.html,200,yes,no,yes,,,,,,"Suszone chili czerwone 28%, trawa cytrynowa, czosnek, szalotka, sól, skórka limonki kaffir, galangal, nasiona kolendry, kmin",w 100g/100ml,122,509,5.4,2.8,10,4,,3.9,11.7,"(w 100g/100ml)
Wartość energetyczna
509kJ/122kcal
Tłuszcze
5,4g
Węglowodany
10g
*w tym cukry
4g
*w tym błonnik
9,1g
Białko
3,9g
Sól
11,7g
*w tym kwasy tłuszczowe nasycone 2,8g
Importer
Nazwa firmy
ASIA-FOODS Sp. z o.o.
Adres
Ul. Dzwonkowa 8, 02-290 Warszawa",,
review_candidate,f588dea3-e54b-4fc8-b2f9-56ca33933098,cukier-trzcinowy-brazowy-nierafinowany-500g-mauritius-golden-cane,Cukier trzcinowy (brązowy) nierafinowany 500g - Mauritius Golden Cane,przyprawy-jednoskładnikowe,ADG-000091,KIMCHI-343,historical_product_id_mapping,https://kimchi.pl/product-pol-343.html,200,yes,no,yes,,,,"Ahhhh... to tak smakuje cukier trzcinowy!!! To co jest w marketach nawet nie leżało obok, po otwarciu uderzył mnie zapach rośliny. Rewelacja, zjadłem klika łyżeczek &34;na surowo&34; ...",,100% cukier trzcinowy,w 100g/100ml,400,1700,0,,100,100,,0,0,"(w 100g/100ml)
Wartość energetyczna
1700kJ/400kcal
Tłuszcze
0g
Węglowodany
100g
*w tym cukry
100g
Białko
0g
Sól
0g
Importer
Nazwa firmy
KK POLSKA sp. z o.o.
Adres
ul. Działkowców 15 84-230 Rumia",,
review_candidate,a490f812-95f6-4684-b022-4ced38007635,syrop-kukurydziany-100-700g-cjo-essential,Syrop kukurydziany 100% 700g - CJO Essential,sosy-marynaty,ADG-000092,KIMCHI-348,historical_product_id_mapping,https://kimchi.pl/product-pol-348.html,200,yes,no,yes,,,,,,Syrop skrobiowy z kukurydzy 100%,w 100g/100ml,304,1247,0,,76,76,,3.4,0,"(w 100g/100ml)
Wartość energetyczna
1247kJ/304kcal
Tłuszcze
0g
Węglowodany
76g
*w tym cukry
76g
Białko
3,4g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,d41e1380-bb47-443d-867a-05c201800686,slodko-pikantny-sos-chili-do-kurczaka-650ml-cock-brand,Słodko-pikantny sos chili do kurczaka 650ml - Cock Brand,sosy-marynaty,ADG-000097,KIMCHI-357,historical_product_id_mapping,https://kimchi.pl/product-pol-357.html,200,yes,no,yes,,,,,,"Cukier, woda, czerwone chili (16%), czosnek, sól, modyfikowana skrobia kukurydziana, regulator kwasowości (E260)",w 100g/100ml,207,880,1,,51,47,,1,3,"(w 100g/100ml)
Wartość energetyczna
880kJ/207kcal
Tłuszcze
1g
Węglowodany
51g
*w tym cukry
47g
*w tym błonnik
1,6g
Białko
1g
Sól
3g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,895634b9-1aa6-4257-b5f0-0597385c0991,maka-ryzowa-bezglutenowa-400g-cock-brand,"Mąka ryżowa, bezglutenowa 400g - Cock Brand",mąki-panierki-tapioka,ADG-000116,KIMCHI-426,historical_product_id_mapping,https://kimchi.pl/product-pol-426.html,200,yes,no,yes,,,,,,"Ryż (98%), woda",w 100g/100ml,343,1459,0.5,0.1,79,0.5,,6.8,0.02,"(w 100g/100ml)
Wartość energetyczna
1459kJ/343kcal
Tłuszcze
<0,5g
Węglowodany
79g
*w tym cukry
<0,5g
Białko
6,8g
Sól
0,02g
*w tym kwasy tłuszczowe nasycone <0,1g",[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html)[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,e372e7da-30a3-4548-ab2f-f9da05ffee53,maka-ryzowa-kleista-400g-bezglutenowa-cock-brand,Mąka ryżowa kleista 400g bezglutenowa - Cock Brand,mąki-panierki-tapioka,ADG-000117,KIMCHI-427,historical_product_id_mapping,https://kimchi.pl/product-pol-427.html,200,yes,no,yes,,,,,,"Ryż (98%), woda",w 100g/100ml,349,1484,0.5,0.1,81,0.5,,6.3,0.01,"(w 100g/100ml)
Wartość energetyczna
1484kJ/349kcal
Tłuszcze
<0,5g
Węglowodany
81g
*w tym cukry
<0,5g
Białko
6,3g
Sól
<0,01g
*w tym kwasy tłuszczowe nasycone <0,1g",[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html)[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,a418903f-3562-42dc-b9a4-b02c4aa9d136,sos-chili-sriracha-bardzo-ostry-chili-70-200ml-flying-goose,"Sos chili Sriracha, bardzo ostry (chili 70%) 200ml - Flying Goose",sosy-marynaty,ADG-000119,KIMCHI-440,historical_product_id_mapping,https://kimchi.pl/product-pol-440.html,200,yes,no,yes,,,,,,"Chili 51%, czosnek 22%, cukier, sól, woda, regulator kwasowości E330, substancja wzmacniająca E621, stabilizator E415, substancja konserwująca E202, E220",w 100g/100ml,132,558,0.9,0.5,26,23,,3.1,9,"(w 100g/100ml)
Wartość energetyczna
558kJ/132kcal
Tłuszcze
0,9g
Węglowodany
26g
*w tym cukry
23g
Białko
3,1g
Sól
9g
*w tym kwasy tłuszczowe nasycone 0,5g
Importer
Nazwa firmy
Heuschen & Schrouff OFT B.V.
Adres
Sperwerweg 1, 6374 AG Landgraaf, The Netherlands",,
review_candidate,cb263336-13b4-47ab-86b9-9aeab82064b5,tapioka-perelki-male-400g-cock-brand,"Tapioka, perełki małe 400g - Cock Brand",mąki-panierki-tapioka,ADG-000125,KIMCHI-468,historical_product_id_mapping,https://kimchi.pl/product-pol-468.html,200,yes,no,yes,,,,,,"Skrobia z tapioki 98%, woda",w 100g/100ml,350,1485,0.5,0.1,86,0.5,,0.5,0.1,"(w 100g/100ml)
Wartość energetyczna
1485kJ/350kcal
Tłuszcze
<0,5g
Węglowodany
86g
*w tym cukry
<0,5g
Białko
<0,5g
Sól
0,1g
*w tym kwasy tłuszczowe nasycone <0,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,91dac45c-73ca-4cdd-9902-2789fbceaff2,tapioka-perelki-duze-454g-cock-brand,"Tapioka, perełki duże 454g - Cock Brand",mąki-panierki-tapioka,ADG-000128,KIMCHI-493,historical_product_id_mapping,https://kimchi.pl/product-pol-493.html,200,yes,no,yes,,,,,,"Mąka tapioki, konserwant: E220",w 100g/100ml,350,1485,0.5,0.1,86,0.5,,0.5,0.1,"(w 100g/100ml)
Wartość energetyczna
1485kJ/350kcal
Tłuszcze
<0,5g
Węglowodany
86g
*w tym cukry
<0,5g
Białko
<0,5g
Sól
0,1g
*w tym kwasy tłuszczowe nasycone <0,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,613b56fb-6482-4a28-8569-e3f9a774ec4b,platki-suszonego-tunczyka-bonito-katsuobushi-20g,"Płatki suszonego tuńczyka bonito, Katsuobushi 20g",buliony,ADG-000155,KIMCHI-639,historical_product_id_mapping,https://kimchi.pl/product-pol-639.html,200,yes,yes,no,AMBIENT,"Zawiera ryby. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać szczelnie zamknięte. Produkt rozważany, zamknięty szczelnie w strunowym woreczku. Płatki katsuobushi wyprodukowane przez Wadakyu Europe SL w O Porriño, Hiszpania Na zlecenie Wadakyu Co., LTD w Tokio, Japonia",fish,Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać szczelnie zamknięte.,AMBIENT,"Płatki suszonego tuńczyka bonito 100% Importer Nazwa firmy WADAKYU EUROPE S.L. Adres Pol. Ind. As Gándaras, 47, Parc. 1-1-B 36418 O Porriño, Pontevedra, SPAIN",,,,,,,,,,,,,
review_candidate,dde98b49-679c-4555-a3c9-76fa8685e152,mleko-kokosowe-70-wyciagu-z-kokosa-w-kartonie-500ml-aroy-d,Mleko kokosowe (70% wyciągu z kokosa) w kartonie 500ml - AROY-D,mleczko-kokosowe,ADG-000163,KIMCHI-682,historical_product_id_mapping,https://kimchi.pl/product-pol-682.html,200,yes,no,yes,AMBIENT,,,"Przechowywać w suchym i chłodnym miejscu, z dala od bezpośredniego działania promieni słonecznych.",AMBIENT,"Ekstrakt z orzecha kokosowego 70%, woda, emulgator: polisorbat 65 (E436)",w 100g/100ml,185,764,19,17,2,2,,1.6,0.05,"(w 100g/100ml)
Wartość energetyczna
764kJ/185kcal
Tłuszcze
19g
Węglowodany
2g
*w tym cukry
2g
Białko
1,6g
Sól
0,05g
*w tym kwasy tłuszczowe nasycone 17g
Importer
Nazwa firmy
Asian Food Group B.V.
Adres
Klopsteen 6 | 5443 PW - The Netherlands",,
review_candidate,a2b30fec-71ef-480d-ab87-857a66c7ba28,pasta-harissa-ostra-chili-87-135g-le-phare-du-cap-bon,Pasta Harissa ostra (chili 87%) 135g - Le Phare Du Cap Bon,pasty-smakowe,ADG-000168,KIMCHI-728,historical_product_id_mapping,https://kimchi.pl/product-pol-728.html,200,yes,no,yes,,,,,,"Czerwona papryka ostra 87%, czosnek, kolendra, sól, kminek",w 100g/100ml,69,290,2.6,,8.3,2.6,,3.1,2.3,"(w 100g/100ml)
Wartość energetyczna
290kJ/69kcal
Tłuszcze
2,6g
Węglowodany
8,3g
*w tym cukry
2,6g
Białko
3,1g
Sól
2,3g
*w tym tłuszcze nasycone <0,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html)|Kraj pochodzenia:|Tunezja,Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,1a939d8e-aa13-45e1-8419-5aeb2b20238b,papryka-gochugaru-red-pepper-powder-500g-ourhome,Papryka Gochugaru / Red Pepper Powder 500g - OURHOME,przyprawy,ADG-000176,KIMCHI-748,historical_product_id_mapping,https://kimchi.pl/product-pol-748.html,200,yes,no,yes,,,,,,100% czerwona papryka,w 5g,17,69,0.5,0.1,1,1,,1,0,"(w 5g)
Wartość energetyczna
69kJ/17kcal
Tłuszcze
0,5g
Węglowodany
1g
*w tym cukry
1g
*w tym błonnik
2g
Białko
1g
Sól
0g
*w tym kwasy tłuszczowe nasycone 0,1g
Importer
Nazwa firmy
PANASIA POLSKA SP. Z O. O.
Adres
ul. Sochaczewska 108 05-850 Macierzysz",,
review_candidate,34717b00-9905-410c-9334-38a545df6271,papryka-gochugaru-do-kimchi-500g-ourhome,Papryka Gochugaru do kimchi 500g - Ourhome,przyprawy,ADG-000177,KIMCHI-749,historical_product_id_mapping,https://kimchi.pl/product-pol-749.html,200,yes,no,yes,,,,,,100% czerwona papryka,w 5g,17,69,0,0.1,1,1,,1,0,"(w 5g)
Wartość energetyczna
69kJ/17kcal
Tłuszcze
0
5g
Węglowodany
1g
*w tym cukry
1g
*w tym błonnik
2g
Białko
1g
Sól
0g
*w tym kwasy tłuszczowe nasycone 0,1g
Importer
Nazwa firmy
PANASIA POLSKA SP. Z O. O.
Adres
ul. Sochaczewska 108 05-850 Macierzysz",,
review_candidate,b8ab7c3a-fbf6-4138-b53b-91401309982b,chrzan-wasabi-w-proszku-s-and-b-puszka-30g,Chrzan wasabi w proszku S&B puszka 30g,wasabi,ADG-000191,KIMCHI-796,historical_product_id_mapping,https://kimchi.pl/product-pol-796.html,200,yes,yes,no,,,,,,"Chrzan 76%, gorczyca, skrobia z tapioki, Wasabi Japonica 2% Importer Nazwa firmy Heuschen & Schrouff OFT B.V. Adres Sperwerweg 1, 6374 AG Landgraaf, The Netherlands",,,,,,,,,,,,,
review_candidate,28810d83-1b5b-453d-b678-1936013f7f67,sos-chili-sriracha-z-czosnkiem-ostry-51-chili-730ml-flying-goose,"Sos chili Sriracha z czosnkiem, ostry (51% chili) 730ml - Flying Goose",sosy-marynaty,ADG-000199,KIMCHI-836,historical_product_id_mapping,https://kimchi.pl/product-pol-836.html,200,yes,no,yes,,,,,,"Chili 51%, czosnek 22%, cukier, sól, woda, regulator kwasowości E330, substancja wzmacniająca E621, stabilizator E415, substancja konserwująca E202, E220",w 100g/100ml,132,558,0.9,0.2,26,23,,3.1,9,"(w 100g/100ml)
Wartość energetyczna
558kJ/132kcal
Tłuszcze
0,9g
Węglowodany
26g
*w tym cukry
23g
Białko
3,1g
Sól
9g
*w tym kwasy tłuszczowe nasycone 0,2g
Importer
Nazwa firmy
Heuschen & Schrouff OFT B.V.
Adres
Sperwerweg 1, 6374 AG Landgraaf, The Netherlands",,
review_candidate,b738fcfa-dba8-44a1-b496-dfb2a8dcb59b,sos-chili-sriracha-bardzo-ostry-chili-61-730ml-flying-goose,"Sos chili Sriracha, bardzo ostry (chili 61%) 730ml - Flying Goose",sosy-marynaty,ADG-000200,KIMCHI-838,historical_product_id_mapping,https://kimchi.pl/product-pol-838.html,200,yes,no,yes,,,,Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce.,AMBIENT,"Chili 61%, cukier, czosnek, sól, woda, regulatory kwasowości: kwas cytrynowy (E330), kwas octowy (E260); wzmacniacz smaku: glutaminian sodu (E621); substancja zagęszczająca: guma ksantanowa (E415); substancja konserwująca: sorbinian potasu (E202)",w 100g/100ml,122,513,1.3,0.1,59,18,,1.8,7.2,"(w 100g/100ml)
Wartość energetyczna
513kJ/122kcal
Tłuszcze
1,3g
Węglowodany
59g
*w tym cukry
18g
Białko
1,8g
Sól
7,2g
*w tym kwasy tłuszczowe nasycone <0,1g
Importer
Nazwa firmy
ASIA-FOODS Sp. z o.o.
Adres
Ul. Dzwonkowa 8, 02-290 Warszawa",,
